date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2013-09-01 06:35:57,Twitter for Android,@TheGrumpyHusky Happy birthday.,0,0,0,0,0
2013-09-01 06:38:17,Twitter for Android,"""@Ethan738: @realDonaldTrump just bought some beautiful Trump cuff links _x1f44d_"" Great!",0,0,0,0,0
2013-09-01 06:39:39,Twitter for Android,@BBPACK You have real talent!,0,0,0,0,0
2013-09-01 06:41:05,Twitter for Android,"""@Timi_fel: @realDonaldTrump You always have something negative to say about Obama ,dont you?"" Yes!",0,0,0,0,0
2013-09-01 06:42:42,Twitter for Android,@BrandiHarmon Good luck.,0,0,0,0,0
2013-09-01 06:48:29,Twitter for Android,President Obama's weakness and indecision may have saved us from doing a horrible and very costly (in more ways than money) attack on Syria!,0,0,0,0,0
2013-09-01 06:49:20,Twitter for Android,"""@Illuminati6sep: @realDonaldTrump , you should be President . Save America"" Thank you!",0,0,0,0,0
2013-09-01 06:51:56,Twitter for Android,@akmackey So true!,0,0,0,0,0
2013-09-01 06:57:02,Twitter for Android,"It is truly amateur hour at the White House - and this is why we should not be doing the ""war thing"" right now!",0,0,0,0,0
2013-09-01 06:57:53,Twitter for Android,"""@rick_huebner: @realDonaldTrump My son Joey survived leukemia. He is is now 13. Thank you Make-a-Wish and NCCF for everything they did.""",0,0,0,0,0
2013-09-01 07:04:21,Twitter for Android,"""@imanthonyholmes: I've always looked up to @realDonaldTrump. Business and Politics! He's the man!"" Thank you!",0,0,0,0,0
2013-09-01 07:09:11,Twitter for Android,"""@mguarino64: @realDonaldTrump "" How would you treat the Syria situation if president ?"" I'd let them all fight with each other-focus on US!",0,0,0,0,0
2013-09-01 07:10:30,Twitter for Android,"""@Madrina26: @realDonaldTrump Any chance you'll change your mind and run for President? #GotMyVote"" Time will tell!",0,0,0,0,0
2013-09-01 22:15:19,Twitter for Android,"The Arab League stated that it wants nothing to do with an attack on Syria, but they want us to attack.Are our leaders insane or just stupid",0,0,0,0,0
2013-09-01 22:20:29,Twitter for Android,Why isn't the Arab League paying for everything and sending troops? They want us to do their dirty work with no involvement by themselves!,0,0,0,0,0
2013-09-01 22:27:10,Twitter for Android,We have given Syria so much time and information-there has never been such an instance in wartime history. Syria is now fully prepared!,0,0,0,0,0
2013-09-01 22:28:40,Twitter for Android,"""@SwagDaddyYol0: Why isn't @realDonaldTrump president instead of Obama ??"" That is truly a good question!",0,0,0,0,0
2013-09-01 22:31:13,Twitter for Android,"""@bdeal10: @realDonaldTrump you should be our next President. This country would be in much better shape if you would have run in 2012!""True",0,0,0,0,0
2013-09-01 22:31:37,Twitter for Android,"""@libertybellskp: @realDonaldTrump That's the plan. Have you ever seen such a clueless leader in all your life? I am stunned daily.""",0,0,0,0,0
2013-09-01 22:40:31,Twitter for Android,"In war, the elememt of surprise is sooooo important.What the hell is Obama doing.",0,0,0,0,0
2013-09-01 22:48:59,Twitter for Android,@tkeller316 Thanks!,0,0,0,0,0
2013-09-02 01:42:31,Twitter for Android,"""@DanScavino: @realDonaldTrump - it's so bad there are actually maps of targets now in #Syria & where USA ships would attack from.",0,0,0,0,0
2013-09-02 17:05:33,Twitter for Android,"""@mikethoms85: @realDonaldTrump with all due respect, Bush did exactly the same thing in Iraq."" You will seldom see me defending Bush.",0,0,0,0,0
2013-09-02 18:31:59,Twitter for Android,"""@schulesix3: Roast of @JamesFrancoTV will be the best one since @realDonaldTrump"" OK, as long as mine remains number one!",0,0,0,0,0
2013-09-02 18:34:07,Twitter for Android,"""@53andlex: @realDonaldTrump, please run for POTUS 2016. America desperately needs a TRUE leader with common sense!"" Thank you.",0,0,0,0,0
2013-09-02 18:55:44,Twitter for Android,"""@EGSIV: @ArsenioHall actually @realDonaldTrump should be a first guest to show #gratitude #class"" Thanks for your nice remark!",0,0,0,0,0
2013-09-02 19:32:12,Twitter for Android,"Each time I see one of Anthony Weiner's television ads for mayor I ask, what the hell is he doing just wasting money & time-go get a job!",0,0,0,0,0
2013-09-02 19:38:13,Twitter for Android,"Eliot Spitzer has failed at everything he has ever done, and now he wants to be comptroller. Thrown out of politics and off of TV, CRAZY!",0,0,0,0,0
2013-09-02 19:39:40,Twitter for Android,"""@EwudziYamoah: @realDonaldTrump Glad to find you thank you for your philanthropic work,"" Thank you!",0,0,0,0,0
2013-09-02 19:40:05,Twitter for Android,"""@LucyInTheSky61: @realDonaldTrump @53andlex Agree completely!! Mr. Trump for President!"" Thanks!",0,0,0,0,0
2013-09-02 19:47:41,Twitter for Android,"@ArsenioHall After Arsenio won Celebrity Apprentice he told me, in tears, that I would be his first guest if he got a show. No interest!",0,0,0,0,0
2013-09-02 19:49:37,Twitter for Android,"""@DeadlyKittenz: @realDonaldTrump when you are president will you be able to bring back hope, jobs, and cash? #trump2016"" We have no choice",0,0,0,0,0
2013-09-02 19:52:14,Twitter for Android,"""@JamieeMingg: @realDonaldTrump I LOVE YOU DJT SR FOR PRESIDENT 2016!!!!!!!!!!!!!!"" Thanks!",0,0,0,0,0
2013-09-02 19:53:24,Twitter for Android,"""@Omaha_Tiger: I realize what a mess we're in by watching @FoxNews...then I read @realDonaldTrump tweets...like a breath of fresh air""Thanks",0,0,0,0,0
2013-09-02 19:55:31,Twitter for Android,"""@_itsTracy: @realDonaldTrump run for prime minster in the uk and first minister in scotland....we could use your help"" Cute!",0,0,0,0,0
2013-09-02 19:56:01,Twitter for Android,"""@kyleraccio: @realDonaldTrump Donald have you noticed how so many people want you to run? Amazing. I think you will win handily."" Thanks!",0,0,0,0,0
2013-09-02 19:57:13,Twitter for Android,"""@charliemassie: I hope @realDonaldTrump runs for president. For obvious reasons.""",0,0,0,0,0
2013-09-02 20:02:41,Twitter for Android,"""@pantysoaker420: @realDonaldTrump @schulesix3 @JamesFrancoTV james franco is prettier than donald trump"" But I get better ratings!",0,0,0,0,0
2013-09-02 20:04:14,Twitter for Android,"""@Rizz_Lizz: @realDonaldTrump I am surprised Weiner is so delusional to think that he still has a shot! should seek help.",0,0,0,0,0
2013-09-02 20:11:19,Twitter for Android,"""@TarekR: @realDonaldTrump If you ever become president of the US, what would be your first step?"" Get rid of Obamacare!",0,0,0,0,0
2013-09-02 20:19:23,Twitter for Android,"""@ALTO67: @realDonaldTrump Your thoughts on Bill De Blasio for Mayor..."" I predicted two years ago that he would win!",0,0,0,0,0
2013-09-02 20:29:34,Twitter for Android,"""@desorourke84: @realDonaldTrump trump tower here in Chicago is such an impressive building and architecturally really fits in with the area",0,0,0,0,0
2013-09-02 21:11:39,Twitter for Android,Our country is looking very bad right now!,0,0,0,0,0
2013-09-02 21:55:06,Twitter for Android,"If the U.S. attacks Syria and hits the wrong targets, killing civilians, there will be worldwide hell to pay. Stay away and fix broken U.S.",0,0,0,0,0
2013-09-02 21:58:38,Twitter for Android,"Think of it, the Arab League doesn't want to get involved with Syria - but they want us to do their dirty work. How stupid!",0,0,0,0,0
2013-09-02 21:59:55,Twitter for Android,"""@Devante4Liberty: @realDonaldTrump But if we had a Republican President you would say the exact opposite right?"" Wrong!",0,0,0,0,0
2013-09-03 07:14:35,Twitter for Android,"""@Trill_Blowa: If the government just listened to @realDonaldTrump this country would be so much better!""",0,0,0,0,0
2013-09-03 07:28:44,Twitter for Android,"President Obama's ""Arab Spring"" is not looking so good right now!",0,0,0,0,0
2013-09-03 08:32:13,Twitter for Android,"""@thobane63: @realDonaldTrump why the hell are you always criticising Obama"" Because he is doing a terrible, in fact embarrassing, job!",0,0,0,0,0
2013-09-03 13:55:12,Twitter Web Client,"I applaud Columbia, South Carolina for cleaning up biz center http://t.co/xMOcZBXHtg Will cut crime & advance commerce.",0,0,0,0,0
2013-09-03 14:04:11,Facebook,Enjoy the ratings of President Obama. http://t.co/Gx7AvfroA6,0,0,0,0,0
2013-09-03 14:48:47,Twitter Web Client,"China, OPEC and Russia laugh at us. But now thanks to Obama so does Syria. Very sad!",0,0,0,0,0
2013-09-03 14:51:02,Twitter Web Client,I am giving away money. Check the crowdfunding site @fundanything http://t.co/W0MDqPckX4 Raise money for anything!,0,0,0,0,0
2013-09-03 15:07:16,Twitter Web Client,“A big key to winning is knowing where the other side is coming from.” – Think Like a Champion,0,0,0,0,0
2013-09-03 15:41:45,Twitter Web Client,How can General Martin Dempsey tell Obama that delaying the Syria bombardment will have no consequences? He is no Patton or MacArthur.,0,0,0,0,0
2013-09-03 15:44:52,Twitter Web Client,@BigPoppa181 Thanks.,0,0,0,0,0
2013-09-03 15:45:31,Twitter Web Client,@perkins_holly Great!,0,0,0,0,0
2013-09-03 15:55:20,Twitter Web Client,Elections have consequences. Obama just published “final regulations for ObamaCare’s individual mandate” http://t.co/zMBx554xdt Enjoy!,0,0,0,0,0
2013-09-03 16:35:58,Twitter Web Client,"“Representing your own brand yourself is the best way to go. If you can’t sell it, who will?” – Midas Touch",0,0,0,0,0
2013-09-03 17:07:35,Facebook,"From the great author of Rich Dad, Poor Dad-- Robert Kiyosaki-- here is a very nice article. http://t.co/QbkwrUdW6z",0,0,0,0,0
2013-09-03 21:32:25,Twitter for Android,"""@mbouchon: Make an appearance @realDonaldTrump! We would love to host you at the USC #EntrepreneurshipClub @SCProvingGround"" Thanks!",0,0,0,0,0
2013-09-03 21:37:48,Twitter for Android,"""@twittahmachine0: @realDonaldTrump mr trump for president"" Thank you!",0,0,0,0,0
2013-09-03 21:39:13,Twitter for Android,"""@jvmesb: @realDonaldTrump is the kind of president we need!"" True!",0,0,0,0,0
2013-09-03 21:40:10,Twitter for Android,"""@NattieBright: @realDonaldTrump If u r so disappointed at Obama why don't u run for president in 2016!"" Watch!",0,0,0,0,0
2013-09-03 21:42:22,Twitter for Android,"""@DavidAGoodman: @realDonaldTrump:How can General Dempsey tell Obama delaying Syria bombardment will have no consequences? He's no Patton!",0,0,0,0,0
2013-09-03 21:42:48,Twitter for Android,"""@BattoulShamsi: @realDonaldTrump I just love ur way of thinking and analyzing things, 2 the point.""Thanks.",0,0,0,0,0
2013-09-03 21:45:35,Twitter for Android,"""@BigSexyBDAvis: @realDonaldTrump mr trump would attack Syria or no?"" No, lets make our country great again as they fight their war!",0,0,0,0,0
2013-09-03 21:52:00,Twitter for Android,"The great GENERALS MacArthur and Patton, real leaders and fighters, are spinning in their graves as we give Syria info & time to prepare.",0,0,0,0,0
2013-09-03 22:00:07,Twitter for Android,What I am saying is stay out of Syria.,0,0,0,0,0
2013-09-03 22:12:16,Twitter for Android,"For all of those fools that want to attack Syria, the U.S.has lost the vital element of surprise-so stupid-could be a disaster!",0,0,0,0,0
2013-09-03 22:14:44,Twitter for Android,"""@atkins4: @realDonaldTrump you realize that is what Iran wants, dont you?"" You beat Iran in a much different fashion-not through Syria!",0,0,0,0,0
2013-09-04 08:26:18,Twitter for Android,"""@andrewessex1: @realDonaldTrump @tannermarkboots Just finished 'art of the deal', Brilliant insight into your mind, thanks!",0,0,0,0,0
2013-09-04 08:27:59,Twitter for Android,"""@ukn96: @realDonaldTrump If two of your competitors were at war, would you let them destroy each other? Or would you back one?",0,0,0,0,0
2013-09-04 08:35:50,Twitter for Android,"""@Michael_Dorris: ""@realDonaldTrump: ""@tannermarkboots: @realDonaldTrump never tell your enemy when where and how you are going to hit them!",0,0,0,0,0
2013-09-04 09:34:59,Twitter Web Client,"@SHAWSHANK5 ""@realDonaldTrump To be a champ. you have to believe in yourself when nobody else will"" True!",0,0,0,0,0
2013-09-04 09:35:35,Twitter Web Client,@golflessondubai Soon.,0,0,0,0,0
2013-09-04 09:36:20,Twitter Web Client,@LadyJelenaxoxo Thanks.,0,0,0,0,0
2013-09-04 12:17:48,Twitter Web Client,Congratulations to @PiersMorgan on winning @BritishGQ TV Personality Of The Year. Piers deserves his success!,0,0,0,0,0
2013-09-04 12:29:39,Twitter Web Client,".@EmilyMiller's book ""Emily Gets Her Gun"" exposes the attack on our Second Amendment http://t.co/9kSlh6G12A A must read!",0,0,0,0,0
2013-09-04 13:20:29,Twitter Web Client,Many Syrian ‘rebels’ are radical Jihadis. Not our friends & supporting them doesn't serve our national interest. Stay out of Syria!,0,0,0,0,0
2013-09-04 14:39:56,Twitter Web Client,.@serenawilliams had a flawless @usopen quarterfinal win last night. She’s a great player and a wonderful person.,0,0,0,0,0
2013-09-04 15:05:29,Twitter Web Client,.@GOP must stay focused on defunding ObamaCare and the impending budget battle. Don’t let Syria rule the agenda.,0,0,0,0,0
2013-09-04 15:35:03,Twitter Web Client,Happy New Year to all of my Jewish friends and supporters. Shana Tova. Hopefully it will be a great year!,0,0,0,0,0
2013-09-04 16:01:35,Twitter Web Client,@dhtherex Thanks.,0,0,0,0,0
2013-09-04 16:03:13,Twitter Web Client,@TylerKrist734 Thanks.,0,0,0,0,0
2013-09-04 16:19:19,Twitter Web Client,"With the signature services of Trump Attaché, @TrumpWaikiki brings premiere luxury to the white sands of Waikiki http://t.co/vGGmsi0YJi",0,0,0,0,0
2013-09-04 16:35:18,Twitter Web Client,"“To keep momentum, keep challenging yourself.” – Think Big",0,0,0,0,0
2013-09-04 17:11:24,Twitter Web Client,I’ve always defended @jayleno but he never defends me. He's not a loyal person & I now understand why everybody dumped him. Jay sucks!,0,0,0,0,0
2013-09-04 17:11:28,Twitter Web Client,I hear this moron @billmaher said nasty things about me (hair etc—boring) on the terminated @jayleno show. Stupid guy/bad ratings!,0,0,0,0,0
2013-09-04 17:42:24,Twitter Web Client,"“Appreciate your property, and your property will appreciate for you.” – Think Like a Billionaire",0,0,0,0,0
2013-09-04 18:58:54,Twitter for Android,"""@MariaDavidson10: @realDonaldTrump you have more followers than they (@billmaher @jayleno) do."" So true, and am hopefully MUCH smarter!",0,0,0,0,0
2013-09-04 19:02:27,Twitter for Android,"""@jp_worldwide: @realDonaldTrump you need to go on @HowardStern to bash Jay Leno. Howard hates him too"" Howard is right on Leno-Jay is over",0,0,0,0,0
2013-09-04 23:44:30,Twitter for Android,"""@WhiskeysCowgirl: @realDonaldTrump "" just turned off Jay! I can't watch him anymore, running out with the phony high fives-he's lost it!",0,0,0,0,0
2013-09-04 23:50:03,Twitter for Android,"""@REAPEROFTRUTH: @realDonaldTrump u mad because @jayleno doesn't want u on his show? He begs me to go on his show-done it many times loser!",0,0,0,0,0
2013-09-04 23:51:50,Twitter for Android,"@twojacksdetail Send it to me in New York, Doug! Thanks.",0,0,0,0,0
2013-09-05 00:09:18,Twitter for Android,"""@PDGreenwood: ""I wish I could go on Jay's show so badly!"" Real quote from @realDonaldTrump"" Real quote is ""I wish they would stop calling""",0,0,0,0,0
2013-09-05 00:16:11,Twitter for Android,Jay Leno and his people are constantly calling me to go on his show. My answer is always no because his show sucks. They love my ratings!,0,0,0,0,0
2013-09-05 00:17:46,Twitter for Android,Is Anthony Weiner a jerk or what!,0,0,0,0,0
2013-09-05 00:20:32,Twitter for Android,"""@FSUSteve: @realDonaldTrump Why do you think you're so polarizing?"" Because I like to be-it often times brings out the truth!",0,0,0,0,0
2013-09-05 00:22:25,Twitter for Android,"""@thecarlossegura: @realDonaldTrump do u like Lettermans show?"" Yes, much smarter than Leno.",0,0,0,0,0
2013-09-05 00:27:26,Twitter for Android,"""@Sebast_Valmont: @realDonaldTrump when is @MacMiller gonna pay you?"" That is a very good question! His only good song is Donald Trump.",0,0,0,0,0
2013-09-05 00:29:00,Twitter for Android,"""@J_Lowry_: Idc what anyone says @realDonaldTrump is the man"" Very nice!",0,0,0,0,0
2013-09-05 00:32:12,Twitter for Android,"""@Sebast_Valmont: @realDonaldTrump @MacMiller lmao.. What about his tattoos? Do you like those?"" NO!",0,0,0,0,0
2013-09-05 00:33:07,Twitter for Android,"""@Tjryyyan: @realDonaldTrump Did you enjoy the experience you had with @WWE"" Yes, had a great time!",0,0,0,0,0
2013-09-05 05:11:51,Twitter for Android,"""@BABOONVIEW: @realDonaldTrump inspires me soo much"" Great!",0,0,0,0,0
