date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2012-04-02 12:16:30,Twitter Web Client,"America's competitors love @BarackObama. @MedvedevRussiaE says @BarackObama has been ""the best 3 years"" for Russia http://t.co/LM6y8wNI",0,0,0,0,0
2012-04-02 12:50:06,TwitLonger Beta,The US should not give a penny of foreign aid to Egypt if the Muslim Brotherhood takes over the country. We (cont) http://t.co/eyVzGd2h,0,0,0,0,0
2012-04-02 13:21:50,Twitter Web Client,What will be @RickSantorum's excuse tomorrow after @MittRomney wins Wisconsin and Maryland? Time for Rick to face reality and drop out.,0,0,0,0,0
2012-04-02 13:36:09,Twitter Web Client,"""The @BarackObama administration is far more enthusiastic about boosting food-stamp enrollment than about preventing fraud."" #TimeToGetTough",0,0,0,0,0
2012-04-02 14:03:42,Twitter Web Client,Chinese demand is raising the price of oil to$123/Barrel http://t.co/M8QP89gw We need to use our own energy resources.,0,0,0,0,0
2012-04-02 14:30:27,TwitLonger Beta,"""The best thing you can do is deal from strength, and leverage is the biggest strength you have. Leverage is (cont) http://t.co/Lv0KOO6D",0,0,0,0,0
2012-04-02 16:35:04,TwitLonger Beta,"""When people treat me badly or unfairly or try to take advantage of me, my general attitude, all my life, has (cont) http://t.co/RMI02tjB",0,0,0,0,0
2012-04-03 13:24:49,Twitter Web Client,"My #TrumpTuesday @SquawkCNBC interview discussing golf, VP choices, the real estate market & healthcare reform http://t.co/28lg4Mgp",0,0,0,0,0
2012-04-03 13:42:03,TwitLonger Beta,"""Life is very fragile and success doesn't change that. If anything, success makes it more fragile. Anything can (cont) http://t.co/4mJgHzbC",0,0,0,0,0
2012-04-03 13:56:03,TwitLonger Beta,He @BarackObama should not be trying to intimidate the USC justices on ObamaCare. He is worried because SG (cont) http://t.co/c5TEPU5B,0,0,0,0,0
2012-04-03 14:25:32,TwitLonger Beta,Real estate is always a great asset to own but especially now. Try to take advantage if you can and buy (cont) http://t.co/mHBTrViy,0,0,0,0,0
2012-04-03 14:43:26,TwitLonger Beta,He @BarackObama said it would be 'unprecedented' if the USC rules that ObamaCare is unconstitutional. It was (cont) http://t.co/86QkuVSl,0,0,0,0,0
2012-04-03 14:49:05,TwitLonger Beta,Another solar company @BarackObama funded with our money has filed for bankruptcy http://t.co/kfII0sd3 One (cont) http://t.co/A4pgF5Xh,0,0,0,0,0
2012-04-03 15:01:49,Twitter Web Client,"""Money was never a big motivation for me, except as a way to keep score. The real excitement is playing the game."" #TheArtofTheDeal",0,0,0,0,0
2012-04-03 15:08:27,TwitLonger Beta,"""China is our enemy. It's time we start acting like it and if we do our job correctly, China will gain a whole (cont) http://t.co/ptk8Of5W",0,0,0,0,0
2012-04-03 16:33:11,Twitter Web Client,#CelebApprentice contestants @DeeSnider and @DebbieGibson joined me for interviews today- http://t.co/MKn9VgJe,0,0,0,0,0
2012-04-04 12:14:09,Twitter Web Client,My twitter account is now reaching more people than the New York Times--not bad. And we're only going to get better!,0,0,0,0,0
2012-04-04 12:22:19,TwitLonger Beta,He @BarackObama made a deal with Saudi Arabia to pump the hell out of oil until after the election. Watch what (cont) http://t.co/qWzfanv3,0,0,0,0,0
2012-04-04 13:51:08,TwitLonger Beta,@RickSantorum has a limited window to exit the race and to keep both his integrity and reputation...the time to (cont) http://t.co/n500m0Y8,0,0,0,0,0
2012-04-04 13:55:35,TwitLonger Beta,Remember what I said about @BarackObama attacking Iran before the election--I hope the Iranians are not so (cont) http://t.co/0uQsm9t4,0,0,0,0,0
