date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2010-03-05 10:51:32,Twitter Web Client,From Donald Trump: Andrea Bocelli @ Mar-a-Lago - Many say best night of entertainment in long history of Palm Beach http://bit.ly/2fNgOz,0,0,0,0,0
2010-03-12 16:30:52,Twitter Web Client,"The Celebrity Apprentice has a two-hour premiere this Sunday, March 14th, at 9 p.m. on NBC. This will be the best season yet, see you then!",0,0,0,0,0
2010-03-15 14:21:52,Twitter Web Client,The new season of the Celebrity Apprentice is off to a great start-- last night it swept the 10 p.m. hour in every key demographic.,0,0,0,0,0
2010-03-17 11:14:13,Twitter Web Client,Olympic Gold Medalist Evan Lysacek just left my office. He is in town and wanted to meet me--he's a fanastic guy and a true champion.,0,0,0,0,0
2010-03-18 14:17:47,Twitter Web Client,I am happy to announce that theoriginal Apprentice --which will offer job opportunities to those in need--is coming back.,0,0,0,0,0
2010-03-19 10:08:33,Twitter Web Client,Last week's episode of the Celebrity Apprentice set the stage for a great new season. Tune in this Sunday on NBC for even more excitement.,0,0,0,0,0
2010-03-23 12:26:23,Twitter Web Client,"The Trump Hotel Collection is currently nominated for Conde Nast Traveler Readers Choice Awards, Travel & Leisure and World Travel Awards.",0,0,0,0,0
2010-03-24 13:13:37,Twitter Web Client,The original Apprentice is coming back--do you have what it takes to be the next Apprentice? For casting details: http://tinyurl.com/yly2c8u,0,0,0,0,0
2010-03-29 15:31:25,Twitter Web Client,"The NYC casting call for The Apprentice is thisThursday, April 1 at Trump Tower. For all the information you need, go to NBC.com/casting.",0,0,0,0,0
2010-03-31 09:41:15,Twitter Web Client,Don't forget the open call at Trump Tower tomorrow for The Apprentice. I look forward to seeing you there.,0,0,0,0,0
