date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2016-09-01 00:40:26,Twitter for iPhone,"RT @AnnCoulter: I hear Churchill had a nice turn of phrase, but Trump's immigration speech is the most magnificent speech ever given.",0,0,0,0,0
2016-09-01 00:40:54,Twitter for iPhone,RT @LouDobbs: We are Watching A Leader Who for the First Time in Three Presidencies Will Put America and Americans First! @realDonaldTrump…,0,0,0,0,0
2016-09-01 00:58:19,Twitter for iPhone,Mexico will pay for the wall - 100%! #MakeAmericaGreatAgain #ImWithYou https://t.co/pSFuPZz0xP,0,0,0,0,0
2016-09-01 00:58:53,Twitter for iPhone,There will be no amnesty! #MakeAmericaGreatAgain #ImWithYou https://t.co/vVhzSdCblA,0,0,0,0,0
2016-09-01 01:06:52,Twitter for iPhone,Hillary Clinton doesn't have the strength or the stamina to MAKE AMERICA GREAT AGAIN! #AmericaFirst https://t.co/G1MuLrjhW9,0,0,0,0,0
2016-09-01 01:07:04,Twitter for iPhone,"Under a Trump administration, it's called #AmericaFirst! #ImWithYou https://t.co/QfHfCQg0Wa",0,0,0,0,0
2016-09-01 06:31:17,Twitter for Android,Mexico will pay for the wall!,0,0,0,0,0
2016-09-01 06:40:13,Twitter for Android,Thank you to @foxandfriends for the great review of the speech on immigration last night. Thank you also to the great people of Arizona!,0,0,0,0,0
2016-09-01 06:46:44,Twitter for Android,Poll numbers way up - making big progress!,0,0,0,0,0
2016-09-01 10:22:26,Twitter for iPhone,Thank you for having me this morning @AmericanLegion. I enjoyed my time with everyone! #ALConvention2016 https://t.co/19TZEi6EbB,0,0,0,0,0
2016-09-01 13:05:25,Twitter for iPhone,I am promising you a new legacy for America. We're going to create a new American future. Thank you OHIO! #ImWithYou https://t.co/TUgccsxvoy,0,0,0,0,0
2016-09-01 18:53:52,Twitter for iPhone,I will be interviewed by @ericbolling tonight at 8pm on the @oreillyfactor. Enjoy!,0,0,0,0,0
2016-09-02 08:28:58,Twitter for Android,Just heard that crazy and very dumb @morningmika had a mental breakdown while talking about me on the low ratings @Morning_Joe. Joe a mess!,0,0,0,0,0
2016-09-02 08:32:31,Twitter for Android,People will be very surprised by our ground game on Nov. 8. We have an army of volunteers and people with GREAT SPIRIT! They want to #MAGA!,0,0,0,0,0
2016-09-02 08:35:44,Twitter for Android,"I visited our Trump Tower campaign headquarters last night, after returning from Ohio and Arizona, and it was packed with great pros - WIN!",0,0,0,0,0
2016-09-02 12:55:57,Twitter for iPhone,Great new poll Iowa - thank you! #MakeAmericaGreatAgain #ImWithYou https://t.co/7hupah1RQN,0,0,0,0,0
2016-09-02 19:35:14,Twitter for iPhone,#AmericaFirst #ImWithYou https://t.co/Gtl7DyQkzt,0,0,0,0,0
2016-09-03 07:39:03,Twitter for iPad,#ImWithYou https://t.co/I8dHzezmY4,0,0,0,0,0
2016-09-03 13:27:53,Twitter for iPhone,"Thank you Great Faith Ministries International, Bishop Wayne T. Jackson, and Detroit! https://t.co/4Ucx678ZCC",0,0,0,0,0
2016-09-03 16:15:15,Twitter for iPhone,"I am returning to the Pensacola Bay Center in Florida- Friday, 9/9/16 at 7pm. Join me! https://t.co/L8Ui56dcrJ https://t.co/wAePlfS0JL",0,0,0,0,0
2016-09-03 16:33:36,Twitter for Android,"Great visit to Detroit church, fantastic reception, and all @CNN talks about is a small protest outside. Inside a large and wonderful crowd!",0,0,0,0,0
2016-09-03 16:36:39,Twitter for Android,".@CNN is so disgusting in their bias, but they are having a hard time promoting Crooked Hillary in light of the new e-mail scandals.",0,0,0,0,0
2016-09-04 08:55:58,Twitter for Android,"Wow, the failing @nytimes has not reported properly on Crooked's FBI release. They are at the back of the pack - no longer a credible source",0,0,0,0,0
2016-09-04 12:04:21,Twitter for Android,Crooked Hillary's V.P. pick said this morning that I was not aware that Russia took over Crimea. A total lie - and taken over during O term!,0,0,0,0,0
2016-09-04 12:11:27,Twitter for Android,"""@AnneBellar: @realDonaldTrump @CNN CNN is so biased. Never ever watch them. Trump 2016!!""",0,0,0,0,0
2016-09-04 12:35:36,Twitter for iPhone,RT @DanScavino: Doesn't fit the MSM narrative - so they wont share what @realDonaldTrump did for Jesse Jackson in 1999 - so I will! https:/…,0,0,0,0,0
2016-09-04 18:05:29,Twitter for Android,"The Republican Party needs strong and committed leaders, not weak people such as @JeffFlake, if it is going to stop illegal immigration.",0,0,0,0,0
2016-09-04 19:05:24,Twitter for Android,"The Great State of Arizona, where I just had a massive rally (amazing people), has a very weak and ineffective Senator, Jeff Flake. Sad!",0,0,0,0,0
2016-09-04 19:17:38,Twitter for Android,The polls are close so Crooked Hillary is getting out of bed and will campaign tomorrow.Why did she hammer 13 devices and acid-wash e-mails?,0,0,0,0,0
2016-09-04 19:26:41,Twitter for Android,"To the African-American community: The Democrats have failed you for fifty years, high crime, poor schools, no jobs. I will fix it, VOTE ""T""",0,0,0,0,0
2016-09-04 19:49:48,Twitter for Android,"Lyin' Hillary Clinton told the FBI that she did not know the ""C"" markings on documents stood for CLASSIFIED. How can this be happening?",0,0,0,0,0
2016-09-04 21:24:26,Twitter for Android,"""@CherNuna: @realDonaldTrump It defies belief the Web of Lies Hillary is spinning! One excuse after another. Then it's this, then it's that.",0,0,0,0,0
