date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2016-07-01 08:11:41,Twitter for iPhone,"As Bernie Sanders said, Hillary Clinton has bad judgement. Bill's meeting was probably initiated and demanded by Hillary!",0,0,0,0,0
2016-07-01 08:12:06,Twitter for iPhone,Bill Clinton's meeting was a total secret. Nobody was to know about it but he was caught by a local reporter.,0,0,0,0,0
2016-07-01 08:12:48,Twitter for iPhone,Take a look at what happened w/ Bill Clinton. The system is totally rigged. Does anybody really believe that meeting was just a coincidence?,0,0,0,0,0
2016-07-01 09:24:14,Twitter for iPhone,.@TraceAdkins great job on FOX this morning. Keep up the good work!,0,0,0,0,0
2016-07-01 09:32:19,Twitter for iPhone,Horrible killing of a 13 year old American girl at her home in Israel by a Palestinian terrorist. We must get tough. https://t.co/zauQ6kb9Hj,0,0,0,0,0
2016-07-01 11:51:46,Twitter for iPhone,"Yet another terrorist attack today in Israel -- a father, shot at by a Palestinian terrorist, was killed while: https://t.co/Cv1HzKVbiT",0,0,0,0,0
2016-07-01 12:43:56,Twitter for iPhone,These crimes won't be happening if I'm elected POTUS. Killer should have never been here. #AmericaFirst https://t.co/XDGKaj0ico,0,0,0,0,0
2016-07-01 13:07:52,Twitter for iPhone,Thank you for your support! We will MAKE AMERICA SAFE AND GREAT AGAIN! #ImWithYou #AmericaFirst https://t.co/ravfFT5UBE,0,0,0,0,0
2016-07-01 15:47:04,Twitter for iPhone,Thank you for inviting me to the Western Conservative Summit in Colorado! #ImWithYou #WCS16 https://t.co/lK3UW4fY2q https://t.co/QDQhRRuBbG,0,0,0,0,0
2016-07-01 21:19:46,Twitter for Android,Just returned from Colorado. Amazing crowd!,0,0,0,0,0
2016-07-01 21:29:25,Twitter for iPhone,When you can't say it - or see it -- you can't fix it. We will MAKE AMERICA SAFE AGAIN! #ImWithYou #AmericaFirst https://t.co/Vd2A747L29,0,0,0,0,0
2016-07-02 07:48:18,Twitter for Android,"Just read in the failing @nytimes that I was not aware ""the event had to be held in Cleveland"" - a total lie. These people are sick!",0,0,0,0,0
2016-07-02 07:55:14,Twitter for Android,"The speakers slots at the Republican Convention are totally filled, with a long waiting list of those that want to speak - Wednesday release",0,0,0,0,0
2016-07-02 09:45:16,Twitter for iPhone,#AmericaFirst #ImWithYou https://t.co/iEcnnlJ728,0,0,0,0,0
