date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2015-09-01 04:57:20,Twitter for Android,"""@socalmike_SD: #Trump2016 @realdonaldtrump unofficial fight song http://t.co/Qt9rEY4qoM via @youtube"" Such hard work and imagination-thanks",0,0,0,0,0
2015-09-01 05:25:20,Twitter for Android,"""@highwayhopper66: @ConnieMackIV @00patriot My wife and I are both voting for trump in florida over our previous governor PERIOD!"" Thank you",0,0,0,0,0
2015-09-01 05:39:38,Twitter for Android,The just released Public Policy Polling (PPP - national result) is the best yet. MAKE AMERICA GREAT AGAIN!,0,0,0,0,0
2015-09-01 05:40:53,Twitter for Android,"""@BelAirCA: Only Trump is capable of cleaning up the mess America is in, that's why he has my vote! #MakeAmericaGreatAgain #Trump So true!",0,0,0,0,0
2015-09-01 11:56:32,Twitter Web Client,Yet another weak hit by a candidate with a failing campaign. Will Jeb sink as low in the polls as the others who have gone after me?,0,0,0,0,0
2015-09-01 11:56:44,Twitter Web Client,Jeb is spending millions of dollars on “hit” ads funded by lobbyists & special interests. Bad system.,0,0,0,0,0
2015-09-01 11:57:20,Twitter Web Client,"While millions are being spent against me in attack ads, they are paid for by the “bosses” and “owners” of candidates. I am self funding.",0,0,0,0,0
2015-09-01 14:41:08,Twitter Web Client,Congrats everyone--we topped 4 million today on Twitter--and heading up fast!,0,0,0,0,0
2015-09-01 15:26:30,Twitter Web Client,No more Clintons or Bushes! https://t.co/bHz4Etnhw7,0,0,0,0,0
2015-09-01 16:05:31,Twitter Web Client,"Many Super Pacs, funded by groups that want total control over their candidate, are being formed to “attack” Trump. Remember when u see them",0,0,0,0,0
2015-09-01 16:07:25,Twitter Web Client,"I’m turning down millions of dollars of campaign contributions—feel totally stupid doing so, but hope it is appreciated by the voters.",0,0,0,0,0
2015-09-01 20:49:55,Twitter for Android,Why does @oreillyfactor and @FoxNews always have Karl Rove on. He spent $430 million and lost ALL races. A dope who said Romney won election,0,0,0,0,0
2015-09-01 21:35:02,Twitter for Android,"Every Poll has me winning BIG.If you listen to dopey Karl Rove, a Trump hater, on @oreillyfactor, you would think I'm doing poorly. @FoxNews",0,0,0,0,0
2015-09-01 21:39:22,Twitter for Android,"""@RoniSeale: BIG LEADS FOR THE PEOPLE'S POTUS #2016GOPNOMINATION #TRUMP2016 #MAKEAMERICAGREATAGAI http://t.co/it7papSmwv"" Great!",0,0,0,0,0
