date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2015-08-01 10:33:09,Twitter for iPhone,Watch my interview with @ericbolling on @FoxNews today at 11:30AM ET,0,0,0,0,0
2015-08-02 10:00:16,Twitter for Android,I wish good luck to all of the Republican candidates that traveled to California to beg for money etc. from the Koch Brothers. Puppets?,0,0,0,0,0
2015-08-02 19:08:32,Twitter for Android,"""@Dark_Red_Hair2: .@realDonaldTRUMP will get things done for America https://t.co/BuRAg7G7NH""",0,0,0,0,0
2015-08-02 21:15:11,Twitter for Android,"""@RoniSeale: @DanScavino @FoxNews @EricTrump @ericbolling #GoTrump #MakeAmericaGreatAgain #gop #Trump2016 http://t.co/WgVNBFK4ik""",0,0,0,0,0
2015-08-02 21:15:32,Twitter for Android,"""@winkiechance: @VickyBrush @RWSurferGirl @realDonaldTrump He has MY vote too! #MakeAmericaGreatAgain""",0,0,0,0,0
2015-08-02 21:17:10,Twitter for Android,"""@scorpio5053: @nowandthan @RealMarkCole @realDonaldTrump The GOP TREETED Reagan the same way. Until he beat em then turned into ass kissers",0,0,0,0,0
2015-08-02 21:48:51,Twitter for iPhone,"""@gqforbes: DOMINATING SOCIAL MEDIA! @realDonaldTrump's twitter edge @DanScavino @FoxNews @EricTrump @ericbolling"" http://t.co/r2FOMm5Tr0",0,0,0,0,0
2015-08-02 23:18:46,Twitter for Android,"""@DavidBougs: @scorpio5053 @nowandthan @RealMarkCole Amen! GOP elite called Reagan a cowboy, B- movie actor, dangerous,unelectable.Trump!",0,0,0,0,0
2015-08-02 23:23:45,Twitter for Android,I will be interviewed on @foxandfriends tomorrow morning at 7:00. Enjoy!,0,0,0,0,0
2015-08-02 23:28:01,Twitter for Android,"""@CoachZachCooper: Congratulations on leading the polls currently and for acquiring the Center Stage Position In The Upcoming Debates!""",0,0,0,0,0
2015-08-02 23:30:08,Twitter for Android,"""@IvoryRymes: @realDonaldTrump Donald Trump summed up in one word.....TRAILBLAZER !!!"" Thanks.",0,0,0,0,0
2015-08-02 23:31:04,Twitter for Android,"""@TPFA_KathyA_1: We'll be watching. @realDonaldTrump 2016! Will #MakeAmericaGreatAgain @foxandfriends : http://t.co/5ED5TFC6xc""",0,0,0,0,0
2015-08-02 23:31:48,Twitter for Android,"""@brady2edelman: @realDonaldTrump Mr. Trump you are the next President of the United States. And the next President Reagan.God Bless America",0,0,0,0,0
2015-08-02 23:33:12,Twitter for Android,"""@RaxsonDFS: There is no way President Trump loses this election. He will win by historical landslide. Will be greatest #POTUS ever!"" Thanks",0,0,0,0,0
2015-08-02 23:33:24,Twitter for Android,"""@squirtlong: @realDonaldTrump @foxandfriends Trumps the Man of 2016!""",0,0,0,0,0
2015-08-02 23:34:47,Twitter for Android,"""@AliasHere: RT @realDonaldTrump: I will be interviewed on @foxandfriends tomorrow morning at 7:00. Enjoy!""",0,0,0,0,0
2015-08-02 23:36:17,Twitter for Android,"""@WreckThisPro: @realDonaldTrump @foxandfriends I'll be watching it. Can't wait until you become our president Trump.""",0,0,0,0,0
2015-08-02 23:37:55,Twitter for Android,"""@adair_ariel: @realDonaldTrump @foxandfriends looking forward to it!""",0,0,0,0,0
2015-08-02 23:38:03,Twitter for Android,"""@TeamFallowwBack: @realDonaldTrump @foxandfriends - #Trump2016 _x1f4af__x1f4af__x1f4af__x1f4af_""",0,0,0,0,0
2015-08-02 23:45:42,Twitter for Android,"""@bdean1468: @realDonaldTrump @CoachZachCooper AMERICA WANTS TRUMP""",0,0,0,0,0
2015-08-02 23:46:49,Twitter for Android,"""@VickyBrush: @MANX38 @JEDTHEFISH7 Only those who aren't brain-dead. Time to take back our country & Mr. Trump is the ONLY man who can.""",0,0,0,0,0
2015-08-02 23:49:44,Twitter for Android,"""@BigBrett45: @realDonaldTrump @foxandfriends TRUMP 2016!! PERIOD.....""",0,0,0,0,0
2015-08-03 04:10:17,Twitter for Android,"""@FoxNews: .@ericbolling: ""Polls show @realDonaldTrump would] be the GOP nominee if the vote was held today."" http://t.co/OOtx0Rqwjs""",0,0,0,0,0
2015-08-03 04:14:28,Twitter for Android,"""@BDubLasVegas: @realDonaldTrump @foxandfriends Thats early here in Vegas, but I set my DVR!!! #MakeAmericaGreatAgain""",0,0,0,0,0
2015-08-03 04:19:52,Twitter for Android,"""@tudybone4: @realDonaldTrump @foxandfriends got up extra early to watch Mr. Trump's interview #Trump2016 #MakeAmericaGreatAgain"" Great.",0,0,0,0,0
2015-08-03 04:20:51,Twitter for Android,"""@jesuspacheco58: @realDonaldTrump I've been supporting you since I was 12 can I get a fav or something #Trump2016""",0,0,0,0,0
2015-08-03 04:21:18,Twitter for Android,"""@MalachiNorris: @realDonaldTrump will win every state in 2016. http://t.co/GTQtZ7yWTb""",0,0,0,0,0
2015-08-03 04:23:19,Twitter for Android,"""@bdean1468: @realDonaldTrump @BDubLasVegas @foxandfriends WE LOVE U TRUMP""",0,0,0,0,0
2015-08-03 05:47:16,Twitter for Android,"""@MalachiNo: How will anybody beat Isis besides Trump. They have never made a deal with another country, Trump beats everyone all the time.""",0,0,0,0,0
