date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2015-06-01 05:54:51,Twitter for Android,"""@yankzpat: HEY! I hope to meet @realDonaldTrump on Thursday in Mason City, IA and get an autograph and a picture! Can't wait!! #Trump2016""",0,0,0,0,0
2015-06-01 06:23:13,Twitter for Android,I will be on @foxandfriends at 7:00 A.M. ENJOY!,0,0,0,0,0
2015-06-01 07:29:13,Twitter for Android,"""@pacsgirl36: @realDonaldTrump run !!! We need a real winner in the white house not another all talk no action politician! !!""",0,0,0,0,0
2015-06-01 07:29:21,Twitter for Android,"""@jkellywwip: @realDonaldTrump killed it on @foxandfriends""",0,0,0,0,0
2015-06-01 08:47:42,Twitter for Android,"""@aalucero: @pacsgirl36 I luv Donald Trump, in his sleep he is leaps & bounds over what we have now - I have no doubt he luvs America!""",0,0,0,0,0
2015-06-01 08:49:30,Twitter for Android,"""@The_Truth_Sir: @realDonaldTrump @foxandfriends A great way to start out the Monday. Thanks!""",0,0,0,0,0
2015-06-01 10:13:26,Twitter Web Client,"Jon Stewart is the most overrated joke on television. A wiseguy with no talent. Not smart, but convinces dopes he is! Fading out fast.",0,0,0,0,0
2015-06-01 10:13:50,Twitter Web Client,"For those of you that have conveniently forgotten, dummy Jon Stewart is a bad filmmaker. His last effort was a real bomb (in all ways)!",0,0,0,0,0
2015-06-01 11:15:41,Twitter Web Client,"Awarded 5 Stars by @ForbesInspector, @TrumpChicago’s @SixteenChicago offers Executive Chef @cheflents’s new menu http://t.co/Wdl4pd8Y10",0,0,0,0,0
2015-06-01 12:01:28,Instagram,June 16th- https://t.co/jYqz5rKooJ,0,0,0,0,0
2015-06-01 12:02:44,Twitter Web Client,"""@Zac_dunnn2 My summer would be made if Donald Trump decides to submit a bid for a presidential campaign. We need Trump! June 16th!!""",0,0,0,0,0
2015-06-01 12:19:39,Twitter Web Client,"While Jon Stewart is a joke, not very bright and totally overrated, some losers and haters will miss him & his dumb clown humor. Too bad!",0,0,0,0,0
2015-06-01 12:20:38,Twitter Web Client,"All the haters & losers must admit that, unlike others, I never attacked dopey Jon Stewart for his phony last name. Would never do that!",0,0,0,0,0
2015-06-01 12:33:18,Twitter Web Client,Via @ChristianToday: “Donald Trump vows to be the 'greatest representative of Christians' if he wins White House” http://t.co/pxCk9qSx7g,0,0,0,0,0
2015-06-01 12:45:22,Twitter Web Client,Via @G_Liberty_Voice by Melody Dareing: “Donald Trump Wants to Build a Wall Between U.S. And Mexico” http://t.co/fpYTPAInv0,0,0,0,0,0
2015-06-01 13:22:03,Twitter Web Client,.@TrumpGolfLA is proud to be hosting @PGAGrandSlam where all 4 Major Champions will square off. October 2015. http://t.co/osMVxnwxS8,0,0,0,0,0
2015-06-01 13:54:23,Twitter Web Client,“The Constitution is the guide which I never will abandon” - George Washington,0,0,0,0,0
2015-06-01 15:23:21,Twitter Web Client,"Entrepreneurs: Achievers move forward at all times. Achievement is not a plateau, it's a beginning. Get out there & go for it!",0,0,0,0,0
2015-06-01 15:24:23,Twitter Web Client,Entrepreneurs: There's nothing wrong with bringing your talents to the surface. Having an ego and acknowledging it is a healthy choice.,0,0,0,0,0
2015-06-01 15:27:01,Twitter Web Client,Entrepreneurs: Set the bar high and resolve to be bigger than your problems. Who's the boss?,0,0,0,0,0
2015-06-01 18:53:52,Twitter for Android,"""@pepsidaisy: DonaldTrump Wish I could be there! Can't wait for 06/16/15 @ 11am! #MakeAmericaGreatAgain #Trump2016 http://t.co/MzTBqb1r5R",0,0,0,0,0
2015-06-01 18:54:42,Twitter for Android,"""@_Snurk: @realDonaldTrump set's the HIGHEST BAR OF ALL he is great & will #MakeAmericaGrateAgain! He has SMARTS, SAVVY, KNOWHOW! #Tump2016""",0,0,0,0,0
2015-06-01 19:09:52,Twitter for Android,"""@puppyslug: I care about are country & that is why ill vote for @realDonaldTrump if he runs he BETTER run coz Amercia needs saving & FAST""",0,0,0,0,0
2015-06-01 19:10:36,Twitter for Android,"""@Louie_Avella: #Trump2016 lets go @realDonaldTrump""",0,0,0,0,0
