date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2014-05-01 09:30:20,Twitter Web Client,"""@MrBC_3 @GolfDigestMag - The Donald gets his men's major: 2022 PGA going to Trump Bedminster"" Will be amazing! @PGAChampionship",0,0,0,0,0
2014-05-01 09:37:33,Twitter Web Client,"""@DebysinghCindy I have to express the great speech you gave us in March at the Trump Doral Golf Tournament. Momentum!"" Thanks.",0,0,0,0,0
2014-05-01 10:38:19,Twitter Web Client,“Concentration comes out of a combination of confidence and hunger.” - Arnold Palmer,0,0,0,0,0
2014-05-01 10:42:14,Twitter Web Client,Getting ready for some big news with my friends at @pgaofamerica,0,0,0,0,0
2014-05-01 11:30:12,Twitter Web Client,Announced w/ @pgaofamerica that we will bring @seniorpgachamp to @TrumpGolfDC & @pgachampionship to Trump Bedminster,0,0,0,0,0
2014-05-01 11:31:59,Twitter Web Client,"Excited to host two great championships at two of our best properties, @seniorpgachamp at Trump DC & @pgachampionship at Trump Bedminster",0,0,0,0,0
2014-05-01 16:51:23,Twitter Web Client,Via @BBCNews: “US property tycoon Donald Trump confirms Turnberry buy” http://t.co/eLzRceSqui,0,0,0,0,0
2014-05-01 23:13:14,Twitter for Android,"""@GolfDigestMag: ""Forget Jack and Arnie, Tiger and Phil. The Master of the Golf Universe is now Donald Trump."" http://t.co/2moKbYMYDa"" Wow!",0,0,0,0,0
2014-05-02 05:42:52,Twitter for Android,"""@GolfDigestAU: Turnberry. Thanks Donald Trump for giving us a reason to show it. @newscomauHQ @dailytelegraph http://t.co/siwkCwPxFC""",0,0,0,0,0
2014-05-02 05:45:50,Twitter for Android,"""@lovelyfighter8: Loved my engagement lunch at @TrumpGolfLA @realDonaldTrump http://t.co/IV88nhnNzz"" GREAT!",0,0,0,0,0
2014-05-02 05:47:15,Twitter for Android,"""@spabusinessmag: .@realDonaldTrump to create US$200m hotel & spa in The Old Post Office, Washington DC http://t.co/iSSlYTWmTe",0,0,0,0,0
2014-05-02 05:48:18,Twitter for Android,"""@keegster51: @realDonaldTrump please run for president! We need a competent leader, so I can find a job after college! #Trump2016""",0,0,0,0,0
2014-05-02 05:49:24,Twitter for Android,"""@kerriCJ: ""@GOPthinker: @realDonaldTrump I still believe you would have beaten Obama"" LMAO"" I do also!",0,0,0,0,0
2014-05-02 05:53:48,Twitter for Android,"""@janecat60: Offensive to @JoeHo & @realDonaldTrump ~ Windfarms ~ http://t.co/BldYI9OjmH Via @KathViner http://t.co/323akn6cK6"" @AlexSalmond",0,0,0,0,0
2014-05-02 06:31:37,Twitter for Android,"""@PBenza: @realDonaldTrump @DonaldJTrumpJr @GolfDigestAU @newscomauHQ @dailytelegraph _x1f37b_⛳️thanks Donald! Turnberry will be better than ever!",0,0,0,0,0
2014-05-02 07:04:23,Twitter for Android,"""@marco_reid: @realDonaldTrump @janecat60 @joeho @KathViner @AlexSalmond way to destroy a view...""",0,0,0,0,0
2014-05-02 07:15:45,Twitter for Android,"Wow, Vanity Fair was totally shut out at the National Magazine Awards - it got NOTHING. Graydon Carter is a loser with bad food restaurants!",0,0,0,0,0
2014-05-02 07:46:23,Twitter for Android,Will be doing interview on @GolfChannel at 8.00 this morning. Will be talking about getting the great PGA Championship & Senior PGA etc.,0,0,0,0,0
2014-05-02 09:07:03,Twitter Web Client,"ObamaCare not only has brought higher premiums, decreased care & loss of jobs but now .1% Q1 growth. REPEAL BEFORE IT IS TOO LATE!",0,0,0,0,0
2014-05-02 09:17:56,Twitter Web Client,"China will now pass our economy this year, way ahead of projections. Pres. Obama – China’s greatest asset!",0,0,0,0,0
2014-05-02 09:22:04,Twitter for Android,"With @VanityFair circulation and advertising revenue doing so badly, rumor has it that dopey Graydon Carter is going to resign? He should.",0,0,0,0,0
2014-05-02 09:26:37,Twitter for Android,"@TweetingAutism Please support our #AutismMayDay campaign highlighting unmet medical needs of people with #autism http://t.co/VtoJfdzzHz RT""",0,0,0,0,0
2014-05-02 09:28:58,Twitter for Android,"""@Thayne_Spinks: If I don't see @realDonaldTrump in office in the next decade, I am moving costal and never returning. We need a leader.",0,0,0,0,0
2014-05-02 09:31:48,Twitter for Android,"""@FranMFarber: If anyone can turn around this country and create jobs it's @realDonaldTrump"" It will not even be difficult.",0,0,0,0,0
2014-05-02 10:48:29,Twitter Web Client,Negotiations 101: The best deals you can make are the ones you walk away from...and then get them with better terms.,0,0,0,0,0
2014-05-02 10:49:14,Twitter Web Client,Never make a concession during negotiations that could lead to more demands. Be prudent. It's best to have your concessions predetermined,0,0,0,0,0
2014-05-02 12:31:09,Twitter Web Client,Via @BreitbartSports by @warnerthuston: “Donald Trump Buys Four-Time British @The_Open Golf Course” http://t.co/x3ew7g9pNU,0,0,0,0,0
2014-05-02 12:40:04,Twitter Web Client,"""@salpie @realDonaldTrump and how many of the jobs report uptick is due to Feds hiring #Obamacare exchange temps!"" Good question. ?",0,0,0,0,0
2014-05-02 12:43:09,Twitter Web Client,"""@benedwards55 I believe the only way out of this soon to be economic disaster is to vote Trump as our next president"" Probably true!",0,0,0,0,0
2014-05-02 12:45:25,Twitter Web Client,"""@ImAliveaRuis I plan on becoming just as successful and big as @realDonaldTrump in business."" Great--work hard!",0,0,0,0,0
2014-05-02 13:59:36,Twitter Web Client,"“@PGAChampionship, @seniorpgachamp both headed to Trump courses” http://t.co/RYbAUW3Ii5 via @FoxNews",0,0,0,0,0
2014-05-02 14:05:24,Twitter Web Client,"""@garyplayer Congratulations on your acquisition of Turnberry Resort. Spectacular place. Fond memories. My best. GP"" Thanks Gary!",0,0,0,0,0
2014-05-02 14:11:20,Twitter Web Client,"""@SharkGregNorman Congrats on purchase of iconic Turnberry.Great course & a special place for me.@The_Open 1986"" Thx Greg, our great winner!",0,0,0,0,0
2014-05-02 14:30:43,Twitter Web Client,"""@darhowklo CNN said you supported Sterling but then when they showed the quote I thought ""no he doesn't!'"" CNN lied!",0,0,0,0,0
2014-05-02 14:37:51,Twitter Web Client,"""@Dardonyc16 You bought Turnberry? You own 2 best courses/ resorts in Scotland/ World now! You're a legend! Get a Kilt now!"" I'll have to!",0,0,0,0,0
2014-05-02 14:50:37,Twitter Web Client,"""@dotson_jordan love the confidence that @realDonaldTrump has. That's what makes a great leader"" Thank you",0,0,0,0,0
2014-05-02 14:55:07,Twitter Web Client,"""@Aa94Javy Cant wait for 2016 So tired of this weak Adm policy at home n foreign even worse. America deserves better we can do better"" True!",0,0,0,0,0
2014-05-02 15:01:26,Twitter Web Client,A feature on the progress of the course @ #Trump Int'l #Golf Club will feature on @CNNLivingGolf Thurs 8 May 2014 @ 0930 & 1630 GMT #DAMAC,0,0,0,0,0
2014-05-02 16:33:14,Twitter Web Client,Weakness of attitude becomes weakness of character. -- Albert Einstein,0,0,0,0,0
2014-05-02 16:43:10,Twitter Web Client,"""@fink13 @golfvoyager @ShannonAirport Looking forward to hearing from Donald Trump at press conference in Shannon on Mon 12th May"" Me too.",0,0,0,0,0
2014-05-02 16:45:38,Twitter Web Client,"""@slees1705 As a Turnberry member congrats on yr purchase.Will there still be a place & role for members in future?"" Absolutely! See u there",0,0,0,0,0
2014-05-02 16:48:00,Instagram,#FlashbackFriday At Military Academy- second from left. http://t.co/iDODxtTtwL,0,0,0,0,0
2014-05-02 16:51:34,Twitter Web Client,"""@mrsfrazieraz @realDonaldTrump on our way to Trump International Las Vegas! It's our favorite place to stay! #trumplasvegas"" Thanks.",0,0,0,0,0
2014-05-02 16:53:41,Twitter Web Client,"""@matteastwood Say what you will about Trump, but he sure is amassing a hell of a collections of golf courses!"" True, the best in the world",0,0,0,0,0
2014-05-02 22:11:48,Twitter for Android,"Seth Myers is so unnatural and uncomfortable doing his show that you have to feel sorry for him. Bad interviewer, marbles in his mouth!",0,0,0,0,0
2014-05-02 22:26:50,Twitter for Android,.@sethmeyers Seth can't help it - he is really trying hard but just doesn't have what it takes. Very awkward and insecure!,0,0,0,0,0
2014-05-02 22:30:01,Twitter for Android,"""@_xx_Alesa: I know mine for 2016 and you've my vote @realDonaldTrump Please get our Country back where it belongs. Please!!!"" Thanks.",0,0,0,0,0
2014-05-02 22:31:43,Twitter for Android,"""@Kennokevin: @realDonaldTrump You should run for President in 2016 and have @Vincemcmahon as your running mate."" Cute!",0,0,0,0,0
