date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2011-12-01 09:59:02,TweetDeck,"When it comes to China, @BarackObama practices ""pretty please"" diplomacy. He begs and pleads and bows--and it'… (cont) http://t.co/qTKkP44z",0,0,0,0,0
2011-12-01 14:31:26,Twitter Web Client,A special message to the staff of @TrumpWaikiki in celebration of the 2nd anniversary.... http://t.co/sF780Xm3,0,0,0,0,0
2011-12-01 14:48:35,TweetDeck,"He ruins the brand: @bobbeckel doesn't belong on @FoxNews. As CM for Mondale in '84, you lost 49 states. Sad!",0,0,0,0,0
2011-12-01 15:14:45,TweetDeck,The Fed continues to recklessly flood the market with dollars. This will eventually create record inflation. It has to stop. #TimeToGetTough,0,0,0,0,0
2011-12-01 16:06:29,Twitter Web Client,The worst employee in today's #trumpvlog... http://t.co/3YVFRB9m,0,0,0,0,0
2011-12-01 16:15:04,TweetDeck,Why doesn't OPEC lower the price of crude to help avert the European crisis? Crude keeps rising during the dow… (cont) http://t.co/seLDvy28,0,0,0,0,0
2011-12-02 11:11:02,TweetDeck,Meeting Former Speaker Newt Gingrich next week. On the Agenda---defeating @BarackObama.,0,0,0,0,0
2011-12-02 11:27:08,TweetDeck,"If ""The Art of the Deal"" is a must read then #TimeToGetTough"" is my opus. It is available Dec 5th!",0,0,0,0,0
2011-12-02 12:23:31,TweetDeck,"He ruins the brand: @Robertgbeckel doesn't belong on @FoxNews . As CM for Mondale in '84, you lost 49 states. Sad!",0,0,0,0,0
2011-12-02 12:36:59,TweetDeck,"The new job figures don't include 315,000 people who have given up looking for jobs.",0,0,0,0,0
2011-12-02 12:57:03,TweetDeck,Don't forget next Friday December 9th: I'll be signing my new book @HowToGetTough in Trump Tower from 11 a.m… (cont) http://t.co/jSiAMkMa,0,0,0,0,0
2011-12-02 14:23:56,TweetDeck,Here's my message to @BarackObama: America is a capitalistic country. Get over it and get on with it! #TimeToGetTough,0,0,0,0,0
2011-12-02 14:44:14,TweetDeck,My new book tells some harsh truths and lays out some bold plans. Time for America to be #1 again. #TimeToGetTough,0,0,0,0,0
2011-12-02 15:16:16,TweetDeck,"We are building China's wealth by buying all their products, even though we make better products in America.",0,0,0,0,0
2011-12-02 17:28:32,TweetDeck,"When it comes to China, @BarackObama practices ""pretty please"" diplomacy. He begs and pleads and bows---and it… (cont) http://t.co/Iyjm0IGl",0,0,0,0,0
2011-12-05 12:47:18,TweetDeck,#TimeToGetTough: Making America #1 Again--my new book--available today. The book both China and OPEC do NOT want you to read.,0,0,0,0,0
2011-12-05 13:02:47,TweetDeck,Met @newtgingrich at Trump Tower today. He's a big thinker.,0,0,0,0,0
2011-12-05 14:04:57,TweetDeck,"First there was the Declaration of Independence, then there was the Constitution. Now there is #TimeToGetTough. Available today.",0,0,0,0,0
2011-12-05 16:03:48,TweetDeck,"I'm sick of always reading about outsourcing. Why aren't we talking about ""onshoring""? We need to bring manufa… (cont) http://t.co/zvbB8EQA",0,0,0,0,0
2011-12-05 18:10:19,TweetDeck,RT @Newsmax_Media: Trumps Warns of Obama Tipping Point that May Destroy America http://t.co/CnHhZArl via @Newsmax_media,0,0,0,0,0
2011-12-06 11:18:14,TweetDeck,All this from a guy who lectured Americans about tightening their belts: @BarackObama bashes rich people an… (cont) http://t.co/P7IC1kTe,0,0,0,0,0
2011-12-06 11:29:38,TweetDeck,"Did you know that one of seven Americans is now on food stamps? Think of it. In the United States, the most pr… (cont) http://t.co/JfWZw5ua",0,0,0,0,0
2011-12-06 12:22:09,TweetDeck,"Illegal immigration is a wrecking ball aimed at US taxpayers. Washington needs to get tough and fight for ""W… (cont) http://t.co/tblJ9PWm",0,0,0,0,0
2011-12-06 12:52:24,TweetDeck,Forty -six million Americans---more than at any time ever in the history of this country--now live under the poverty line. #TimeToGetTough,0,0,0,0,0
2011-12-06 15:18:31,TweetDeck,"Call me old school, but I believe in the old warrior's credo that ""to the victor go the spoils."" In other word… (cont) http://t.co/QJ58y3xc",0,0,0,0,0
2011-12-06 15:28:38,TweetDeck,"President Reagan put it best: ""Welfare's purpose should be to eliminate, as far as possible, the need for its own existence.""",0,0,0,0,0
2011-12-06 15:47:14,TweetDeck,Canada's legal immigration plan starts with a simple and smart question: How will any immigrant applying fo… (cont) http://t.co/aHYaJt5b,0,0,0,0,0
2011-12-06 16:16:02,TweetDeck,"Get it straight: Pakistan is not our friend. When our tremendous Navy SEALS took out Osama bin Laden, they did… (cont) http://t.co/s6u5o8Co",0,0,0,0,0
2011-12-06 16:52:00,TweetDeck,"Whether we like it or not, oil is the axis on which the world's economies spin. It just is. When the price o… (cont) http://t.co/Wfqr9Iy8",0,0,0,0,0
2011-12-07 14:27:58,TweetDeck,Why is the GOP establishment so threatened by the Newsmax - @iontv debate? More debate is always better.,0,0,0,0,0
2011-12-07 14:44:38,TweetDeck,"""The Architect"" @KarlRove is directly responsible for losing both houses & @BarackObama becoming President. Ignore him.",0,0,0,0,0
2011-12-07 15:44:44,TweetDeck,"My @foxandfriends interview duscussing my meeting with @newtgingrich, the Newsmax-@iontv debate and #TimeToGetTough http://t.co/Qg0JvzpP",0,0,0,0,0
2011-12-08 10:35:00,TweetDeck,"I will be signing copies of my new book TIME TO GET TOUGH tomorrow, Dec 9th, in Trump Tower from 11 a.m. to … (cont) http://t.co/XpgNF4kV",0,0,0,0,0
2011-12-08 11:07:00,TweetDeck,My @MorningJoe interview with @JoeNBC & @morningmika discussing the Newsmax-@iontv debate and #TimeToGetTough http://t.co/CvyrO9UU,0,0,0,0,0
2011-12-08 11:17:38,TweetDeck,"My @FoxNews interview with @TeamCavuto discussing the Newsmax-@iontv debate, #TimeToGetTough and the 2012 race http://t.co/ZcLi9LI5",0,0,0,0,0
