date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2014-03-01 07:37:52,Twitter for Android,"""@Ehab_Eassa: Most don't know the Chinese float the yuan at an arbitrary ratio to the US dollar.They will screw us as long as we allow!""",0,0,0,0,0
2014-03-01 07:38:20,Twitter for Android,"""@BElizondo2: @realDonaldTrump if you ran for pres in 2016 you would have my vote no question!"" Thanks.",0,0,0,0,0
2014-03-01 08:05:09,Twitter for Android,Will be playing golf today with Rand Paul at Trump International in Palm Beach. Will be both interesting and fun!,0,0,0,0,0
2014-03-02 00:50:18,Twitter for Android,"""@David_GriffinJr: @realDonaldTrump @SenRandPaul great pairing of a political powerhouse and a business genius!"" Thanks, it was a lot of fun",0,0,0,0,0
2014-03-02 00:52:53,Twitter for Android,"""@TimmyVafides: Just received my order of @realDonaldTrump brand ties in the mail today. Sharpest looking ties on the market."" Thanks!",0,0,0,0,0
2014-03-02 03:21:37,Twitter for Android,"""@RexHuppke: I'm holding off on forming an opinion on the Ukraine situation until I hear what Donald Trump has to say about it."" Very smart!",0,0,0,0,0
2014-03-02 03:23:24,Twitter for Android,"""@RajeevSamtani: Get in, get it done, get it done right & get out - Donald Trump"" Actually, told to me by my father, Fred Trump.",0,0,0,0,0
2014-03-02 19:07:17,Twitter for Android,"Sissy Graydon Carter of failing Vanity Fair Magazine and owner of bad food restaurants has a problem-his V.F. Oscar party is no longer ""hot""",0,0,0,0,0
2014-03-02 19:17:24,Twitter for Android,I am at Trump National Doral in Miami as the best golfers in the World start arriving for the World Golf Championship (Cadillac). A big week,0,0,0,0,0
2014-03-02 19:19:04,Twitter for Android,"""@RogerJStoneJr: @realDonaldTrump TRUMP-PAUL 2016 ?""",0,0,0,0,0
2014-03-02 19:22:11,Twitter for Android,"""@tx_shaun: @realDonaldTrump your tweets make my day your awesome"" Thanks!",0,0,0,0,0
2014-03-02 19:23:27,Twitter for Android,"""@BeaumontAnthony: If Donald Trump was President of the USA am sure negotiations on the crisis in Ukraine would be moving forward now""",0,0,0,0,0
2014-03-02 22:09:10,Twitter for Android,"""@jodyhagemann: @realDonaldTrump please help a NY 2 yr old boy beat cancer. http://t.co/ik1BhlGWWe""",0,0,0,0,0
2014-03-02 22:30:19,Twitter Web Client,I'm having a real hard time watching the Academy Awards (so far). The last song was terrible! Kim should sue her plastic surgeon! #Oscars,0,0,0,0,0
2014-03-02 22:34:19,Twitter for Android,"""@ericksonrt05: @realDonaldTrump but my new trump ties rock!!!"" That's true!",0,0,0,0,0
2014-03-02 22:37:26,Twitter Web Client,Is this boring or is it just me? #Oscars,0,0,0,0,0
2014-03-02 22:40:33,Twitter Web Client,Just terrible! #Oscars,0,0,0,0,0
2014-03-02 22:44:12,Twitter Web Client,I should host the #Oscars just to shake things up - this is not good!,0,0,0,0,0
2014-03-02 22:46:45,Twitter Web Client,Certain people are ruining their reputations tonight-really sad! #Oscars,0,0,0,0,0
2014-03-02 22:50:52,Twitter Web Client,They must be kidding - can this be happening #Oscars,0,0,0,0,0
