date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2013-08-01 02:06:47,Twitter for Android,@Cancer_Champion Thank you for those nice words!,0,0,0,0,0
2013-08-01 02:17:01,Twitter for Android,@hugozepedatv Thank you.,0,0,0,0,0
2013-08-01 02:26:33,Twitter for Android,@rat4xmas Thanks Tim!,0,0,0,0,0
2013-08-01 02:27:11,Twitter for Android,@An3T Thanks.,0,0,0,0,0
2013-08-01 02:30:31,Twitter for Android,"""@shelleysherwin: @realDonaldTrump....Trump Soho...... You're brilliant!"" It has proven to be a great hotel....Thanks.",0,0,0,0,0
2013-08-01 02:35:41,Twitter for Android,@glenda_goff Happy birthday Glenda!,0,0,0,0,0
2013-08-01 02:51:26,Twitter for Android,"""@vicsecret2: @realDonaldTrump hi Don, what are your thoughts on Teresa Guidice????"" A really nice person-hopefully everything will work out",0,0,0,0,0
2013-08-01 03:27:26,Twitter for Android,"""@TullThomas: @realDonaldTrump Trump Soho the best looking building in the country. No other building in the world looks like it."" Thanks!",0,0,0,0,0
2013-08-01 06:36:26,Twitter for Android,@ccalder0811 Thank you.,0,0,0,0,0
2013-08-01 06:37:23,Twitter for Android,@firdousalidr Have fun!,0,0,0,0,0
2013-08-01 06:41:06,Twitter for Android,"@MEEDColin Yes, very soon. Project will be amazing!",0,0,0,0,0
2013-08-01 06:46:42,Twitter for Android,"""@sabrinarose2012: @realDonaldTrump @Teresa_Giudice thanks Mr. Trump♡ we ♥ Teresa★ #RHONJ"" Say hello to Teresa-tell her to keep her chin up",0,0,0,0,0
2013-08-01 07:55:22,Twitter for Android,@The_Iron_Lad Conservative!,0,0,0,0,0
2013-08-01 07:57:20,Twitter for Android,"""@1986Fed: Obama needs to listen to @realDonaldTrump so we can turn things around economically !!"" So true, and it would be sooooo easy!",0,0,0,0,0
2013-08-01 08:13:36,Twitter for Android,"""@JoelOsteen: Life is too short to hang around cynical people. Find people who will believe in your dreams and celebrate your victories.""",0,0,0,0,0
2013-08-01 08:15:10,Twitter for Android,"""@ShellySrt0527: @realDonaldTrump what will it take to bring back the made in the USA label?"" Great leadership!",0,0,0,0,0
2013-08-01 08:16:27,Twitter for Android,"""@DurangoRick: @1986Fed ""Obama needs to listen to @realDonaldTrump"" - Nope, #Trump2016 must do it. Obama clueless & in over his big head.""",0,0,0,0,0
2013-08-01 08:25:37,Twitter for Android,"When I jokingly said ""bring back Steve Jobs to run Apple"" because Apple has not been doing well, the haters & losers had a field day! Sad.",0,0,0,0,0
2013-08-01 10:14:21,Twitter Web Client,"“What the mind can conceive and believe, and the heart desire, you can achieve.” - Norman Vincent Peale",0,0,0,0,0
2013-08-01 10:35:46,Vine - Make a Scene,#TrumpVine @arod sucks! https://t.co/WPZlEtLaZM,0,0,0,0,0
2013-08-01 12:12:37,Instagram,Who knew this innocent kid would grow into a monster? #TBT #Trump http://t.co/FYAyusZvmq,0,0,0,0,0
2013-08-01 13:07:51,Twitter Web Client,I wonder who @ArsenioHall's first guest will be---- his show will be great!,0,0,0,0,0
2013-08-01 13:29:39,Twitter Web Client,@THETylerDeBoer @JoelOsteen Being associated with Joel is my great honor--he is a fantastic man!,0,0,0,0,0
2013-08-01 13:32:05,Twitter Web Client,"@kaplunm ""@realDonaldTrump thoughts on Snowden being granted asylum in Russia?"" No respect for U.S. by Russia.",0,0,0,0,0
2013-08-01 13:34:26,Twitter Web Client,"@willeshirey ""@realDonaldTrump so proud to be going to your alma mater you smart man"" Great.",0,0,0,0,0
2013-08-01 13:39:29,Twitter Web Client,"My @SteveDeaceShow int. on China, the economy and my upcoming keynote at @theFAMiLYLEADER Leadership Summit http://t.co/wdwwBE83wz",0,0,0,0,0
2013-08-01 14:14:45,Twitter Web Client,Be sure to keep following announcements on the development of Trump International Golf Club Dubai. Will be spectacular.,0,0,0,0,0
2013-08-01 14:47:33,Twitter Web Client,A sad day for America with Snowden being granted asylum in Russia. Putin is laughing at Obama.,0,0,0,0,0
2013-08-01 14:49:11,Twitter Web Client,Snowden is handing over to Russia a treasure trove of intel. Our politicians are incapable of dealing!,0,0,0,0,0
2013-08-01 15:46:30,Twitter Web Client,Chris @hardball_chris Matthews ratings are at new historic lows. He is single-handedly destroying the entire @msnbc channel.,0,0,0,0,0
2013-08-01 15:47:12,Twitter Web Client,I am getting worried about Chris @hardball_chris Matthews. Is he drinking again?,0,0,0,0,0
2013-08-01 16:46:00,Twitter Web Client,It is a great victory for NYC that A-Rod will never wear pinstripes again.,0,0,0,0,0
2013-08-01 16:48:38,Twitter Web Client,"@doug_barnard ""@realDonaldTrump You should Vine more often, they're great! #trumpvine"" Thanks!",0,0,0,0,0
2013-08-01 16:57:09,Twitter Web Client,"""If you don't do your part, don't blame God."" - Billy Sunday",0,0,0,0,0
2013-08-01 17:16:16,Twitter Web Client,Wow! Does Eliot Spitzer have a girlfriend? This is getting exciting.,0,0,0,0,0
2013-08-01 17:16:23,Twitter Web Client,People don’t know that Eliot’s father is very rich. Eliot likes to pretend he’s poor to appeal to voters.,0,0,0,0,0
2013-08-01 17:16:43,Twitter Web Client,Eliot better have a great pre-nup—I want to help Silda in her negotiation.,0,0,0,0,0
2013-08-01 17:20:18,Twitter Web Client,@CompaqSstring3 Perhaps.,0,0,0,0,0
2013-08-01 17:23:05,Twitter Web Client,@Nick_Botha Thank you.,0,0,0,0,0
2013-08-01 17:34:22,Twitter Web Client,I’m on @ETonlineAlert tonight to talk about what the Yankees should have done about A-Rod long ago http://t.co/Uxdq4bf30K,0,0,0,0,0
2013-08-01 19:52:26,Twitter for Android,"""@healthy47: @realDonaldTrump @shelleysherwin Trump Soho is the best hotel."" Thanks.",0,0,0,0,0
2013-08-01 23:17:19,Twitter for Android,@JGrant_Realtor Thank you!,0,0,0,0,0
2013-08-01 23:22:02,Twitter for Android,"""@mhrynuik: @ashleymchandler - so cool that @realDonaldTrump and @JoelOsteen are twitter friends!!"" -And REAL friends, Joel is the BEST!",0,0,0,0,0
2013-08-01 23:26:44,Twitter for Android,"""@anthonyolgin: .@realDonaldTrump do u ever get sad?"" Yes, when I look at what's happening to our Country!.",0,0,0,0,0
2013-08-01 23:31:25,Twitter for Android,"""@Patrick_Gibson: @realDonaldTrump country shouldn't be capitalized there Donald."" I always cap when talking about the USA (only)!",0,0,0,0,0
2013-08-01 23:32:54,Twitter for Android,"""@ctormes: @realDonaldTrump @anthonyolgin Do you think there's any chance of changing the course we're on?"" Yes, but we must move quickly!",0,0,0,0,0
2013-08-01 23:36:43,Twitter for Android,"""@KevinMartinRI: I'm a big fan of the new @realDonaldTrump ties. http://t.co/Fka9s2D0e8"" Thanks, selling great at.Macy's!",0,0,0,0,0
2013-08-01 23:39:37,Twitter for Android,"""@bobbassman: @realDonaldTrump @anthonyolgin like when Bush killed all those kids in Iraq when he invaded the wrong country?"" Really bad war",0,0,0,0,0
2013-08-01 23:41:16,Twitter for Android,"""@robocosby: help me @realDonaldTrump I am depressed"". Keep your chin up!",0,0,0,0,0
2013-08-01 23:49:25,Twitter for Android,Isn't it sad the way Putin is toying with Obama regarding Snowden. We look weak and pathetic. Could not happen with.a strong leader!,0,0,0,0,0
2013-08-01 23:54:09,Twitter for Android,"""@hattakzots: @realDonaldTrump you're one of the only voices of reason in this crumbling nation! AMERICA NEEDS A CLEAN UP!""",0,0,0,0,0
2013-08-02 05:15:02,Twitter for Android,@eboy12318 Thanks!,0,0,0,0,0
2013-08-02 09:07:18,Twitter Web Client,@lcamp34 Thanks.,0,0,0,0,0
2013-08-02 09:07:43,Twitter for Android,"""@pattygras: @realDonaldTrump staying at the Trump in Chicago. Well done sir. This place is amazing #Chicago #Trump""",0,0,0,0,0
2013-08-02 09:24:36,Twitter for Android,@not_that_actor I know!,0,0,0,0,0
2013-08-02 09:37:59,Twitter Web Client,"""Go confidently in the direction of your dreams. Live the life you have imagined."" - Henry David Thoreau",0,0,0,0,0
2013-08-02 10:06:01,Twitter Web Client,"@jpickering1 ""@realDonaldTrump How long until a Trump Golf Course hosts a major?"" Very soon!",0,0,0,0,0
2013-08-02 10:07:54,Twitter Web Client,@Nautilus916 @1986Fed Wrong!,0,0,0,0,0
2013-08-02 10:56:03,Twitter Web Client,"For all of those who have been asking about online sales, the Donald J. Trump Signature Collection ties & shirts are sold @Macys.com",0,0,0,0,0
2013-08-02 11:39:31,Twitter Web Client,"""If once you forfeit the confidence of your fellow citizens, you can never regain their respect and their esteem."" Abraham Lincoln",0,0,0,0,0
2013-08-02 12:51:01,Twitter Web Client,"Over 35 CIA operatives were on the ground in Benghazi the night of the 9.11 attack http://t.co/gLIQUPbLnV Still a ""phony scandal""?",0,0,0,0,0
2013-08-02 13:10:19,Twitter Web Client,"Do as I say, not as I do. Obama just granted a special ObamaCare exemption for all Congress http://t.co/iy34KnpowZ All are hypocrites!",0,0,0,0,0
2013-08-02 13:59:22,Twitter Web Client,Keystone XL should be approved but more importantly we should be drilling & fracking our own resources. Would be an economic windfall.,0,0,0,0,0
2013-08-02 14:22:59,Twitter Web Client,"@trumpwinery's sparkling, white & red wine collections have won numerous major awards & acclaim including http://t.co/YFOgPss8S3",0,0,0,0,0
2013-08-02 14:49:00,Twitter Web Client,Less than ten days until I keynote @bobvanderplaats’ @theFAMiLYLEADER Leadership Summit. Tix going fast. http://t.co/kWP1FV0eY9,0,0,0,0,0
2013-08-02 15:00:34,Twitter Web Client,@MikeLoyaCenter That's great!,0,0,0,0,0
2013-08-02 15:16:05,Facebook,Let me sum this up for you... http://t.co/lSVbY2LS8B,0,0,0,0,0
2013-08-02 15:35:53,Twitter Web Client,@amyg2200 Happy Birthday!,0,0,0,0,0
2013-08-02 15:57:18,Twitter Web Client,“History does not long entrust the care of freedom to the weak or the timid.” - Dwight D. Eisenhower,0,0,0,0,0
2013-08-02 23:03:58,Twitter for Android,"""@Gfeorg: @realDonaldTrump I think I'm anticipating the next season of Celebrity Apprentice more than the start of football season.""",0,0,0,0,0
2013-08-04 02:12:25,Twitter for Android,"""@thenanney67: @realDonaldTrump just stayed at Trump in Vegas and dined privately at DJT. FABULOUS!""",0,0,0,0,0
2013-08-04 20:15:38,Twitter for Android,"""@YouWantTheDJoe: Not gonna lie @realDonaldTrump is my idol"" Great!",0,0,0,0,0
2013-08-04 20:19:49,Twitter for Android,"""@lauren_boals: Sipping on some Starbucks in the Trump Towers my first day in NYC. Very impressive and inspirational #amazing!",0,0,0,0,0
2013-08-04 20:43:12,Twitter for Android,@noall Thank you!,0,0,0,0,0
2013-08-04 20:43:56,Twitter for Android,"""@daveperry71: My big job interview for my promotion is Wednesday and I'm going to channel @realDonaldTrump to win the job! Go get it!",0,0,0,0,0
2013-08-04 20:46:12,Twitter for Android,"""@EdmondShami: @realDonaldTrump just started reading your book #ThingBig, it's freaking amazing!""",0,0,0,0,0
2013-08-04 21:17:39,Twitter for Android,@GallenofMilk13 Great going.,0,0,0,0,0
2013-08-04 21:20:46,Twitter for Android,"""@Kelley_1968: @realDonaldTrump we hit 03,000 VIEWS today for #BREAST #CANCER- KNOW you care! PLEASE RT!http://t.co/nINMzy1cGc @TheEllenShow",0,0,0,0,0
2013-08-04 21:36:33,Twitter for Android,"""@liamvanvorhis: @realDonaldTrump @uglytunaosu is raising money for cancer the whole month of August. In two days we have raised $1500.",0,0,0,0,0
