date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2013-01-01 11:10:46,Mobile Web (M5),Obama and the Democrats are laughing at the deal they just made...the Republicans got nothing!,0,0,0,0,0
2013-01-01 11:13:14,Mobile Web (M5),I am a Republican...but the Republicans may be the worst negotiators in history!,0,0,0,0,0
2013-01-01 11:16:41,Mobile Web (M5),What is Mitch McConnell thinking?...make the big deal!,0,0,0,0,0
2013-01-01 11:20:23,Mobile Web (M5),Maybe Boehner will stop this one sided deal in the House...I hope so!,0,0,0,0,0
2013-01-02 10:56:09,Twitter Web Client,This is a terrible deal for the country and an embarrassment for Republicans!,0,0,0,0,0
2013-01-02 10:57:44,Twitter Web Client,Does any Republican have the ability to negotiate?,0,0,0,0,0
2013-01-02 12:55:35,Twitter Web Client,"My @foxandfriends interview from Monday discussing Obama’s tone, going over the curb and Republican debt ceiling card http://t.co/SfHiP1kr",0,0,0,0,0
2013-01-02 13:01:34,Twitter Web Client,The party of the year in Palm Beach was the New Year's Eve celebration at the Mar-a-Lago Club--it was amazing. http://t.co/3GS4mh7C,0,0,0,0,0
2013-01-02 13:32:04,Twitter Web Client,"""Donald Trump praises @LilJon and welcomes him back to All Star @CelebApprentice"" http://t.co/65p9n4m9 via @HipHopNews24x7",0,0,0,0,0
2013-01-02 13:42:08,Twitter Web Client,"“I always follow my own instincts, but I am not going to kid you: it’s also nice to get good reviews.” - The Art of the Deal",0,0,0,0,0
2013-01-02 13:45:03,Twitter Web Client,Congratulations to @RobinRoberts on celebrating 100 days in her bone marrow transplant recovery. Robin is a special person.,0,0,0,0,0
2013-01-02 14:10:34,Twitter Web Client,"“If we get tough and make the hard choices, we can make America a rich nation—and respected—once again.” – Time to Get Tough",0,0,0,0,0
2013-01-02 14:27:12,Twitter Web Client,The Republicans must face reality & create a strong & positive immigration policy--if not they will continue to lose elections.,0,0,0,0,0
2013-01-02 14:36:06,Twitter Web Client,.@GOP’s election loss and failed negotiations will serve as a case study in how third parties come about.,0,0,0,0,0
2013-01-02 14:40:16,Twitter Web Client,Via @HuffPostPol: “Donald Trump: 'Republicans May Be The Worst Negotiators In History'” http://t.co/A2gyhDix,0,0,0,0,0
2013-01-02 15:17:21,Twitter Web Client,Medicare payments have become so unpredictable that record amount of doctors are now leaving http://t.co/jKhiHnOT Bad for long term.,0,0,0,0,0
2013-01-02 15:18:18,Twitter Web Client,"Obama's deal raises taxes on 77% of national households. With Obama Care taxes kicking in now, everyone will be paying for his 2nd term.",0,0,0,0,0
2013-01-02 15:23:18,Twitter Web Client,...Remember--I told you so.,0,0,0,0,0
2013-01-02 15:23:37,Twitter Web Client,Make sure you realize that this ‘deal’ is only a stop gap measure.Obama will be looking to raise even more taxes in the coming negotiation..,0,0,0,0,0
2013-01-02 15:27:07,Twitter Web Client,This ‘deal’ @RNC voted for has $41 in tax increases for every $1 in spending cuts. It is pathetic. Obama is laughing at them.,0,0,0,0,0
2013-01-02 16:02:45,Twitter Web Client,Congrats to @GovernorCorbett--he's right to be suing @NCAA over the ridiculous deal made by the trustees of Penn State http://t.co/XSX70Ibs,0,0,0,0,0
2013-01-02 16:12:06,Twitter Web Client,New York City hosted over 52 million visitors in 2012. http://t.co/7EYwIes5 Record amount visited Trump Tower.,0,0,0,0,0
2013-01-02 16:50:00,Twitter Web Client,"“If you strike out, nobody is going to help you--not your friends, not the government. You have to look to look out for yourself.”-Think Big",0,0,0,0,0
2013-01-02 17:53:35,Twitter Web Client,.@RGIII & @DangeRussWilson & Luck are very special players--will be great playoff games.,0,0,0,0,0
2013-01-03 11:26:18,Twitter Web Client,@gretawire Greta--Don't let it get you down--you are a winner and Tina is not.,0,0,0,0,0
2013-01-03 11:27:20,Twitter Web Client,@GOP2014FTW @GOP Third party is tough.,0,0,0,0,0
2013-01-03 11:28:06,Twitter Web Client,@prince1fares A total mess!,0,0,0,0,0
2013-01-03 11:29:35,Twitter Web Client,@jimmyscissor Isn't that so true! And by the millions.,0,0,0,0,0
