date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2012-08-01 09:43:55,TwitLonger Beta,Consumer spending is continuing to fall with weak June numbers. @BarackObama's policies have created a climate (cont) http://t.co/GA2MwpVg,0,0,0,0,0
2012-08-01 09:59:59,Twitter Web Client,"""Control your own destiny or someone else will."" -- @jack_welch",0,0,0,0,0
2012-08-01 10:48:01,Twitter Web Client,.@MichaelPhelps--you are the greatest Olympic champion of them all. Fantastic job!,0,0,0,0,0
2012-08-01 10:55:10,Twitter Web Client,The American gymnastic team was great--our country should take their lead.,0,0,0,0,0
2012-08-01 11:42:19,Twitter Web Client,"""Donald Trump could again defy the conventional wisdom of the chattering class in November.""-- @Newsmax_Media's cover ""The Trump Effect""",0,0,0,0,0
2012-08-01 14:21:01,Twitter Web Client,"NEW @MittRomney TV AD ""Dream"" - For these small businesses, hope and change was not so kind: http://t.co/D1yC29ty #tcot",0,0,0,0,0
2012-08-01 14:33:53,Twitter Web Client,"Good article: ""What Happened to American Men"" from @Newsmax by Michael Cohen http://t.co/xoo32RR9",0,0,0,0,0
2012-08-01 14:45:36,Twitter Web Client,Ohio Senator @RobPortman: @MittRomney knows how to return prosperity: http://t.co/tfLcjCNC #Mitt2012 #tcot,0,0,0,0,0
2012-08-01 15:37:19,Twitter Web Client,".@MittRomney Op-Ed ""Culture Does Matter"" : http://t.co/rvIqsxcT",0,0,0,0,0
2012-08-01 16:08:26,Twitter Web Client,Now @BarackObama is issuing regulatory demands to states ordering no firings in November http://t.co/W0ur3yr2,0,0,0,0,0
2012-08-01 16:22:13,Twitter Web Client,The deficits under @BarackObama are the highest in America's history. Why is he bankrupting our country?,0,0,0,0,0
2012-08-01 16:38:19,Twitter Web Client,Congratulations to @tedcruz on his Texas primary victory last night. He will be an outstanding Senator.,0,0,0,0,0
2012-08-01 16:57:20,Twitter Web Client,@taylorswift13 Thanks for the beautiful picture--- you are fantastic!,0,0,0,0,0
2012-08-02 11:58:49,Twitter Web Client,Jobless claims rose yet again last week http://t.co/wHykAcxV @BarackObama's economic record is abysmal--we can do much better.,0,0,0,0,0
2012-08-02 12:01:23,Twitter Web Client,The U.S. manufacturing sector has suffered its greatest order losses under @BarackObama. He has stood idle while China steals our jobs.,0,0,0,0,0
2012-08-02 12:38:32,Twitter Web Client,More lies and deceptions--@BarackObama is having his ex-staffers write 'independent' studies for his reelection http://t.co/FexCgmzX,0,0,0,0,0
2012-08-02 13:32:33,Twitter Web Client,"So generous and pious! After spending millions of our tax dollars on his campaign through travel, @BarackObama donated to himself.",0,0,0,0,0
2012-08-02 14:21:39,Twitter Web Client,"""Capital isn't scarce; vision is."" --Sam Walton",0,0,0,0,0
2012-08-02 14:53:30,Twitter Web Client,"In '08, @BarackObama hit Bush for secrecy http://t.co/aiwwi3Q9 When will Obama release all his sealed college records?!",0,0,0,0,0
2012-08-02 15:12:43,Twitter Web Client,"We need a President who understands the economy - @gallupnews has US unemployment at 8.2% in July, up from 8% in June http://t.co/S0Igc7Bu",0,0,0,0,0
2012-08-02 15:21:38,Twitter Web Client,"Make sure to grab your copy of this month's @Newsmax_Media detailing ""The Trump Effect"" http://t.co/79UqF1vO",0,0,0,0,0
2012-08-02 15:40:06,Twitter Web Client,Good--@marcorubio is trying to eliminate the tax on Olympic medals http://t.co/ARumQ0yi Our athletes should not be taxed on their wins.,0,0,0,0,0
2012-08-02 15:48:51,Twitter Web Client,"Great new ad from @CmteForIsrael: 'Next Year...President @MittRomney in Jerusalem, the Capital of Israel' http://t.co/6xUs8cMy",0,0,0,0,0
2012-08-02 16:10:13,Twitter Web Client,US interest payments on the debt have already passed $375B this year http://t.co/hCpQuryC China is laughing at us---as usual.,0,0,0,0,0
2012-08-06 14:54:31,Twitter Web Client,New job numbers once again show no growth or recovery. Unemployment has been over 8% for 41 straight months--now up to 8.3%,0,0,0,0,0
