date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2014-10-01 02:45:32,Twitter for Android,"""@Nan_Imburgia: @realDonaldTrump Why is it O makes absolutely no sense while Donald Trump makes perfect sense!!!""",0,0,0,0,0
2014-10-01 02:45:52,Twitter for Android,"""@Anthony01286381: @realDonaldTrump Wtg @realDonaldTrump for president i vote for u""",0,0,0,0,0
2014-10-01 02:46:17,Twitter for Android,"""@AB8TN: @realDonaldTrump our troops are trained to put a 7.62mm through a fleas ass from 1000m not fight a virus""",0,0,0,0,0
2014-10-01 02:47:18,Twitter for Android,"""@CarnivoreKing: @realDonaldTrump We can't just stop flights. It might offend the west Africans, and we can't do that!""",0,0,0,0,0
2014-10-01 02:47:30,Twitter for Android,"""@Jamaface: @realDonaldTrump THANK YOU! EXACTLY!""",0,0,0,0,0
2014-10-01 02:47:53,Twitter for Android,"""@jp_worldwide: @realDonaldTrump no common sense in Washington""",0,0,0,0,0
2014-10-01 02:51:01,Twitter for Android,"""@brandotut: @realDonaldTrump calls a spade a spade, would be a breathe of fresh air in Washington.""",0,0,0,0,0
2014-10-01 02:52:57,Twitter for Android,"""@wethePOL: @realDonaldTrump @Nan_Imburgia Trump for President! ! Please!!!""",0,0,0,0,0
2014-10-01 02:55:55,Twitter for Android,"""@THEINTENSITY: The worst part is the apathy the administration has for informing the public of timely info about Ebola @realDonaldTrump""",0,0,0,0,0
2014-10-01 02:56:53,Twitter for Android,"""@adrianatarsia: @realDonaldTrump thank you for being the voice of reason!""",0,0,0,0,0
2014-10-01 02:57:42,Twitter for Android,"""@popated: @tnsmilin @realDonaldTrump And the military doesn't have a heck of a lot of respect for him either.""",0,0,0,0,0
2014-10-01 02:58:49,Twitter for Android,"""@DrizzyDan_: The U.S. needs @realDonaldTrump at this moment"" Thank you.",0,0,0,0,0
2014-10-01 03:01:20,Twitter for Android,"""@CalebCCooper Reading DonaldTrump's ""The Art of the Deal"" for my entrepreneurship class. So many cool stories and business lessons to learn",0,0,0,0,0
