date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2014-12-01 07:27:13,Twitter for Android,I will be on @foxandfriends at 7:00 A.M. Enjoy!,0,0,0,0,0
2014-12-01 08:16:00,Twitter for Android,"""@CMILLE__: @realDonaldTrump is a real individual , very brilliant man! Thank you.",0,0,0,0,0
2014-12-01 08:17:41,Twitter for Android,"""@MSmoldt: @realDonaldTrump ""The American dream is alive and well"" good interview on @FoxNews this AM #GYTU ☝️""",0,0,0,0,0
2014-12-01 08:32:04,Twitter for Android,"""@Golfeventplan: Great article in Met Golfer this month on the development of Trump Golf Links at Ferry Point #trump http://t.co/PKRSiiF7AR""",0,0,0,0,0
2014-12-01 08:32:33,Twitter for Android,"""@CMILLE__: @realDonaldTrump for president""",0,0,0,0,0
2014-12-01 08:33:24,Twitter for Android,"""@craig_eaton12: @realDonaldTrump Mr Trump-thank you for being most responsible for the decreasing gas costs! #trumpforpresident""",0,0,0,0,0
2014-12-01 08:35:04,Twitter for Android,"""@Sam_Keady: You are a Real life superhero and i believe you will be bring this great country where it needs to go #TrumpForPresident""",0,0,0,0,0
2014-12-01 08:44:54,Twitter for Android,"""@mychemicalcarli: have a trumptastic monday!! @realDonaldTrump http://t.co/picY01JPzd"" Thank you.",0,0,0,0,0
2014-12-01 08:45:42,Twitter for Android,"""@Deanna_Lea_: @realDonaldTrump you'd win the south #presidenttrump""",0,0,0,0,0
2014-12-01 08:47:21,Twitter for Android,"""@CMILLE__: @GREATGAETANO @realDonaldTrump he's a str8 foward guy & does things the way it's needed to be done""",0,0,0,0,0
2014-12-01 08:47:46,Twitter for Android,"""@ceovince: @realDonaldTrump We need a president who doesn't take any (crap) from anybody!!! #TrumpForPresident""",0,0,0,0,0
2014-12-01 08:49:26,Twitter for Android,"""@GZervs: Love listening to @realDonaldTrump on @foxandfriends it's the perfect start to my morning & week!""",0,0,0,0,0
2014-12-01 08:50:11,Twitter for Android,"""@topcat33831795: @foxandfriends Obama's first meeting after midterm loss was #AlSharpton Continued divisive agenda takes eyes off failures.",0,0,0,0,0
2014-12-01 10:35:43,Twitter for Android,"THE U.S.G.A. Boy's Junior Champion at Trump National Golf Club, Bedminster, just won The Australian Open. We are proud of you @JordanSpieth",0,0,0,0,0
2014-12-01 11:42:08,Twitter Web Client,Just as I predicted @Rosie would fail on The View- http://t.co/P7OAJBxskt.,0,0,0,0,0
2014-12-01 11:44:56,Twitter Web Client,"Ratings way down, show irrelevant. Why haven't they learned? @Rosie always fails.",0,0,0,0,0
2014-12-01 12:08:55,Twitter Web Client,Rosie O’Donnell went after me again on The View in order to stir up her failing ratings. Nothing will help her--@Rosie always fails.,0,0,0,0,0
