date,client,tweet,preemptive_framing,diversion,trial_ballooon,deflection,salient_exemplar
2016-03-01 07:15:32,Twitter for Android,"Got the endorsement of Brian France and @NASCAR yesterday in Georgia. Also, many of the sports great drivers. Thank you Nascar and Georgia!",0,0,0,0,0
2016-03-01 15:14:43,Twitter for iPhone,RT @DanScavino: .@NikkiHaley in 2012 w/ Romney on tax returns_x1f914_(political ploy.) Fast forward..2016 w/ Robot Rubio_x1f916_ #FAIL_x1f44e_#Politician https:…,0,0,0,0,0
2016-03-01 15:14:57,Twitter for iPhone,RT @CLewandowski_: Gov Nikki Haley just became a liability for Rubio after this was published to social media! https://t.co/NBvl6bs223,0,0,0,0,0
2016-03-01 15:33:20,Twitter for iPhone,The people of South Carolina are embarrassed by Nikki Haley!,0,0,0,0,0
2016-03-01 15:34:01,Twitter for iPhone,"Thank you Columbus, Ohio! https://t.co/D0tok8j6jj",0,0,0,0,0
2016-03-01 15:51:50,Twitter for iPhone,RT @EricTrump: Who has voted today??? Feedback from the polls? I'm like a kid on Christmas! #SuperTuesday #MakeAmericaGreatAgain https://t.…,0,0,0,0,0
2016-03-01 15:52:30,Twitter for iPhone,MAKE AMERICA GREAT AGAIN!,0,0,0,0,0
2016-03-01 16:43:24,Twitter for iPhone,Lets go America! Get out & #VoteTrump! #Trump2016 #MakeAmericaGreatAgain! #SuperTuesday https://t.co/w0eAglHeh8 https://t.co/rGanPzZHmS,0,0,0,0,0
2016-03-01 18:18:29,Twitter for iPhone,"Wow! Thank you Louisville, Kentucky! #VoteTrump on 3/5/2016! Lets #MakeAmericaGreatAgain! https://t.co/frO6s3NKpp https://t.co/xFwWRrro3l",0,0,0,0,0
2016-03-01 20:01:21,Twitter for iPhone,Thank you Georgia! #SuperTuesday #Trump2016,0,0,0,0,0
2016-03-01 21:01:49,Twitter for iPhone,Thank you Massachusetts! #Trump2016 #SuperTuesday,0,0,0,0,0
2016-03-01 21:02:09,Twitter for iPhone,Thank you Tennessee! #Trump2016 #SuperTuesday,0,0,0,0,0
2016-03-01 21:02:19,Twitter for iPhone,Thank you Alabama! #Trump2016 #SuperTuesday,0,0,0,0,0
2016-03-01 21:49:51,Twitter for iPhone,Thank you Virginia! #Trump2016 #SuperTuesday,0,0,0,0,0
2016-03-02 00:05:52,Twitter for iPhone,Thank you Arkansas! #Trump2016 #SuperTuesday,0,0,0,0,0
2016-03-02 01:06:00,Twitter for iPhone,Thank you Vermont! #Trump2016 #SuperTuesday,0,0,0,0,0
2016-03-02 08:16:08,Twitter for Android,"""@danpfeiffer: For the record, most Democrats would much rather face Cruz than Trump"" So true!",0,0,0,0,0
2016-03-02 08:22:39,Twitter for Android,"""@mikiebarb: ""A nearly impossible path to the GOP nomination"" for Rubio, says @apalmerdc: https://t.co/zCTpSAjPvc …""",0,0,0,0,0
2016-03-02 08:23:02,Twitter for Android,"""@NorahODonnell: Looks like Rubio won't get any delegates from TX or AL because he didn't meet 20% threshold.""",0,0,0,0,0
2016-03-02 08:23:13,Twitter for Android,"""@JoeNBC: Marco Rubio just criticized Ted Cruz for underperforming tonight. Wow. #SuperTuesday""",0,0,0,0,0
2016-03-02 08:25:10,Twitter for Android,"""@JoeNBC: FOX calls Virginia for Trump. If it holds, it's a big win for Trump and a big setback for Rubio, who needed to win the state.",0,0,0,0,0
2016-03-02 13:53:38,Twitter for Android,The special interests and people who control our politicians (puppets) are spending $25 million on misleading and fraudulent T.V. ads on me.,0,0,0,0,0
2016-03-02 14:11:23,Twitter for Android,"Why would anyone in Florida vote for lightweight Senator Marco Rubio. Check out his credit card scam, his house sale & his no show voting!",0,0,0,0,0
2016-03-02 14:18:37,Twitter for Android,"Marco Rubio lost big last night. I even beat him in Virginia, where he spent so much time and money. Now his bosses are desperate and angry!",0,0,0,0,0
2016-03-02 14:48:33,Twitter for Android,"""@KinnardJan: @Itsjoeco @realDonaldTrump I took Trump University class and saved my home!""",0,0,0,0,0
2016-03-02 15:54:30,Twitter for iPhone,My wife @MELANIATRUMP will be #OnTheRecord w/ @greta tonight at 7pmE on @FoxNews. Enjoy! https://t.co/yxrRkJJSGG https://t.co/Trv1hj9hRI,0,0,0,0,0
2016-03-02 17:50:30,Twitter for Android,"Why can't the leaders of the Republican Party see that I am bringing in new voters by the millions-we are creating a larger, stronger party!",0,0,0,0,0
2016-03-02 17:56:53,Twitter for Android,"""@HavBat22: @TeamCavuto #KenLangone is 100% correct #NeilCavuto. And u and the rest of u #Fox muppets refuse to HEAR HIM."" So true!",0,0,0,0,0
2016-03-02 19:18:54,Twitter for iPhone,.@CNN poll just hit 49% for Trump. Interesting how my numbers have gone so far up since lightweight Marco Rubio has turned nasty. Love it!,0,0,0,0,0
2016-03-02 19:29:28,Twitter for iPhone,I am going to repeal and replace ObamaCare! Read more about my positions on healthcare reform here: https://t.co/WwIVhIud06,0,0,0,0,0
2016-03-02 19:34:04,Twitter for iPhone,Failed Presidential Candidate Mitt Romney is having a news conference tomorrow to criticize me. (1/2),0,0,0,0,0
2016-03-02 19:34:13,Twitter for iPhone,Just another desperate move by the man who should have easily beaten Barrack Obama. (2/2),0,0,0,0,0
2016-03-02 19:54:31,Twitter for iPhone,I would love to see the Republican party and everyone get together- and unify. Video: https://t.co/RWEnPUJO23 https://t.co/RT8Gmf6WHL,0,0,0,0,0
2016-03-02 22:08:02,Twitter for iPhone,#MakeAmericaGreatAgain #Trump2016 Video: https://t.co/IbcE5tsRf7 https://t.co/bHqg1rkFy3,0,0,0,0,0
2016-03-02 23:05:35,Twitter for Android,"Because of me, the Republican Party has taken in millions of new voters, a record. If they are not careful, they will all leave. Sad!",0,0,0,0,0
2016-03-02 23:11:35,Twitter for Android,"""@Johnsmi01433966: The establishment doesn't like you because they can't control you and get you to lie to us and keep ripping us off.""",0,0,0,0,0
2016-03-02 23:18:30,Twitter for Android,Millions of dollars being spent on false TV ads by special interest groups who own Rubio & Cruz.When you see them think of your puppet POLS,0,0,0,0,0
2016-03-02 23:33:07,Twitter for Android,Looks like two-time failed candidate Mitt Romney is going to be telling Republicans how to get elected. Not a good messenger!,0,0,0,0,0
2016-03-02 23:38:29,Twitter for Android,"""@malski1954: I changed parties to vote for you, no one else measures up to you, The GOPe needs a reality check. Our country is at stake""",0,0,0,0,0
2016-03-03 07:22:32,Twitter for Android,"Failed candidate Mitt Romney,who ran one of the worst races in presidential history,is working with the establishment to bury a big ""R"" win!",0,0,0,0,0
2016-03-03 07:30:35,Twitter for Android,"I have brought millions of people into the Republican Party, while the Dems are going down. Establishment wants to kill this movement!",0,0,0,0,0
2016-03-03 07:40:17,Twitter for Android,"Why would the great people of Florida vote for a guy who, as a Senator, never even shows up to vote - worst record. Marco Rubio is a joke!",0,0,0,0,0
2016-03-03 07:47:21,Twitter for Android,"I am the only one who can beat Hillary Clinton. I am not a Mitt Romney, who doesn't know how to win. Hillary wants no part of ""Trump""",0,0,0,0,0
2016-03-03 07:59:47,Twitter for Android,Why did Mitt Romney BEG me for my endorsement four years ago?,0,0,0,0,0
2016-03-03 10:17:45,Twitter for iPhone,"RT @rupertmurdoch: As predicted, Trump reaching out to make peace with Republican ""establishment"". If he becomes inevitable party would be…",0,0,0,0,0
2016-03-03 10:21:14,Twitter for Android,The phony lawsuit against Trump U could have been easily settled by me but I want to go to court. 98% approval rating by students. Easy win,0,0,0,0,0
2016-03-03 10:26:15,Twitter for Android,"""@CreativeXwalk: @realDonaldTrump teaching the GOP how to lose four years ago was not enough. Now Romney wants to do it again.""",0,0,0,0,0
2016-03-03 10:27:12,Twitter for Android,"""@blt21muttrades: People are just mad that you're doing so good so they are gonna do they're best to stop you. Not gonna happen #MAGA""",0,0,0,0,0
2016-03-03 11:23:09,Twitter for Android,Go to Trump Doral in Miami and watch the World Golf Championship! On NOW!,0,0,0,0,0
2016-03-03 11:51:29,Twitter for iPhone,Will miss @RealBenCarson tonight at the #GOPDebate. I hope all of Ben's followers will join the #TrumpTrain. We will never forget.,0,0,0,0,0
2016-03-03 12:09:34,Twitter for iPhone,On my way to see the great people of Maine. Will be landing in Portland in 2 hours. Look forward to it! #Trump2016,0,0,0,0,0
2016-03-03 16:14:34,Twitter for iPhone,"THANK YOU PORTLAND, Maine! #MakeAmericaGreatAgain #Trump2016 https://t.co/6lMFR6z8xO https://t.co/eKGxNbG6wD",0,0,0,0,0
2016-03-03 21:20:00,Twitter for iPhone,Senator Sessions will serve as the Chairman of my National Security Advisory Committee. https://t.co/jQed1P6SD9 https://t.co/n83Cbs4jtA,0,0,0,0,0
2016-03-03 21:29:17,Twitter for iPhone,"Rubio puts out ad that my pilot was a drug dealer- not true, not my pilot! Guy owned helicopter company- don't think I ever even used.",0,0,0,0,0
2016-03-04 00:30:45,Twitter for iPhone,"The Better Business Bureau report, with an A rating for Trump University. #GOPDebate https://t.co/ldJ5EFp3HM https://t.co/1K9u09CFQQ",0,0,0,0,0
2016-03-04 01:24:18,Twitter for iPhone,MY POSITION ON VISAS #MakeAmericaGreatAgain #Trump2016 https://t.co/JGmOd5gr5z https://t.co/OLg6N3Ug9U,0,0,0,0,0
2016-03-04 08:13:00,Twitter for iPhone,Thank you America! #Trump2016 https://t.co/fNMPlXpkFf https://t.co/W1biUNTvFk,0,0,0,0,0
2016-03-04 08:27:21,Twitter for Android,"""@AngieSteinberg: GET THAT POS WSJ LIAR FANTASY PUNDIT @marykissel OFF THE AIR. Blah blah. A real dummy! @Morning_Joe @realDonaldTrump",0,0,0,0,0
